	Oculina_OA4_S45_R1_001.fastq.trim.sam.counts	Oculina_OA5_S33_R1_001.fastq.trim.sam.counts	Oculina_OA6_S20_R1_001.fastq.trim.sam.counts	Oculina_OC4_S29_R1_001.fastq.trim.sam.counts	Oculina_OC5_S18_R1_001.fastq.trim.sam.counts	Oculina_OC9_S36_R1_001.fastq.trim.sam.counts	Oculina_OD4_S40_R1_001.fastq.trim.sam.counts	Oculina_OD5_S5_R1_001.fastq.trim.sam.counts	Oculina_OD6_S26_R1_001.fastq.trim.sam.counts	Oculina_OE10_S46_R1_001.fastq.trim.sam.counts	Oculina_OE11_S3_R1_001.fastq.trim.sam.counts	Oculina_OE3_S30_R1_001.fastq.trim.sam.counts	Oculina_OF7_S32_R1_001.fastq.trim.sam.counts	Oculina_OF8_S44_R1_001.fastq.trim.sam.counts	Oculina_OF9_S9_R1_001.fastq.trim.sam.counts	Oculina_OH11_S43_R1_001.fastq.trim.sam.counts	Oculina_OH15_S12_R1_001.fastq.trim.sam.counts	Oculina_OH1_S34_R1_001.fastq.trim.sam.counts	Oculina_OI1_S15_R1_001.fastq.trim.sam.counts	Oculina_OI2_S35_R1_001.fastq.trim.sam.counts	Oculina_OI3_S4_R1_001.fastq.trim.sam.counts	Oculina_OJ13_S11_R1_001.fastq.trim.sam.counts	Oculina_OJ14_S6_R1_001.fastq.trim.sam.counts	Oculina_OJ15_S24_R1_001.fastq.trim.sam.counts	Oculina_OK1_S38_R1_001.fastq.trim.sam.counts	Oculina_OK2_S1_R1_001.fastq.trim.sam.counts	Oculina_OK3_S31_R1_001.fastq.trim.sam.counts	Oculina_OL6_S16_R1_001.fastq.trim.sam.counts	Oculina_OL7_S2_R1_001.fastq.trim.sam.counts	Oculina_OL8_S19_R1_001.fastq.trim.sam.counts	Oculina_OM1_S10_R1_001.fastq.trim.sam.counts	Oculina_OM2_S28_R1_001.fastq.trim.sam.counts	Oculina_OM3_S23_R1_001.fastq.trim.sam.counts	Oculina_ON4_S27_R1_001.fastq.trim.sam.counts	Oculina_ON5_S13_R1_001.fastq.trim.sam.counts	Oculina_ON6_S17_R1_001.fastq.trim.sam.counts	Oculina_OO1_S7_R1_001.fastq.trim.sam.counts	Oculina_OO2_S22_R1_001.fastq.trim.sam.counts	Oculina_OP1_S42_R1_001.fastq.trim.sam.counts	Oculina_OP2_S47_R1_001.fastq.trim.sam.counts	Oculina_OP3_S37_R1_001.fastq.trim.sam.counts	Oculina_OQ11_S8_R1_001.fastq.trim.sam.counts	Oculina_OQ1_S41_R1_001.fastq.trim.sam.counts	Oculina_OQ4_S14_R1_001.fastq.trim.sam.counts	Oculina_OR7_S39_R1_001.fastq.trim.sam.counts	Oculina_OR8_S21_R1_001.fastq.trim.sam.counts	Oculina_OR9_S25_R1_001.fastq.trim.sam.counts
Sym_212954_c0_g1	0	0	0	1	0	0	0	0	0	2	1	0	0	0	0	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Sym_212958_c0_g1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sym_212967_c0_g1	0	0	0	0	1	1	0	2	0	1	0	0	0	1	0	0	0	0	1	2	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	3	0
Sym_212980_c0_g1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0
Sym_213003_c0_g1	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	2	0	0	1	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0
Sym_213005_c0_g1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sym_213013_c0_g1	0	0	0	0	3	0	0	3	0	1	1	0	0	0	0	0	0	0	0	2	0	2	3	1	0	0	0	0	1	1	0	0	2	0	0	0	0	0	0	0	2	1	0	0	0	0	0
Sym_213052_c0_g1	0	1	1	0	0	0	0	0	1	0	1	1	0	0	1	0	1	0	0	2	0	1	5	1	0	0	0	0	5	0	0	0	3	0	0	1	0	0	0	0	0	1	0	2	0	2	0
Sym_213064_c0_g1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	1	1	1	2	2	1	1	1	0	0	0	1	3	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0
Sym_213086_c0_g1	0	0	1	0	1	0	0	1	0	1	1	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Sym_213097_c0_g1	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sym_2130_c0_g1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sym_213101_c0_g1	0	2	0	1	1	1	2	2	0	0	1	0	1	0	0	1	4	2	2	1	0	2	2	3	0	2	0	1	4	0	3	0	6	0	0	1	0	0	0	0	1	1	0	3	1	3	0
Sym_213113_c0_g1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	3	0	1	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Sym_213130_c0_g1	0	1	2	1	0	0	0	1	1	0	1	1	0	1	2	0	1	0	1	2	0	3	2	1	0	0	0	2	3	1	1	1	2	0	0	0	0	0	1	0	2	1	0	3	0	2	0
Sym_213138_c0_g1	0	1	3	0	2	0	1	0	0	1	1	1	0	0	0	1	2	0	0	1	0	1	2	1	0	0	0	4	1	0	1	1	3	0	0	0	0	0	2	0	2	0	0	1	1	1	0
Sym_21314_c0_g1	0	1	0	0	2	0	0	1	1	0	0	0	0	0	0	0	1	1	2	5	0	2	3	2	0	0	0	0	2	2	0	1	3	0	0	0	0	0	0	0	0	1	0	1	1	0	0
Sym_213158_c0_g1	0	2	0	0	0	0	3	1	0	0	0	3	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	1	1	0	1	0	0	0	0	0	0	1	1	0	1	0	0	0
Sym_213203_c0_g1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Sym_213209_c0_g1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sym_213211_c0_g1	0	3	0	1	1	2	1	2	4	1	0	1	2	0	2	0	4	0	1	5	1	4	4	0	1	0	0	1	0	2	1	1	5	0	0	1	0	0	0	0	2	1	0	3	0	0	0
Sym_213220_c0_g1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sym_213221_c0_g1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Sym_213259_c0_g1	1	1	3	0	3	0	1	0	0	1	1	0	0	0	1	0	3	0	0	0	3	0	1	0	0	0	0	3	1	0	1	2	2	0	0	0	0	0	1	0	1	1	0	1	0	1	0
Sym_213270_c0_g1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sym_21328_c0_g1	0	3	0	1	0	0	0	1	2	1	0	0	2	0	1	0	1	0	2	0	0	1	0	0	0	0	0	1	0	0	2	1	2	0	0	0	0	0	0	0	1	3	0	2	0	0	0
Sym_213291_c0_g1	0	5	2	2	0	1	1	2	2	0	1	1	1	1	0	2	4	3	2	3	0	5	1	1	0	1	0	1	0	1	2	0	1	0	2	0	0	0	0	0	0	4	0	6	1	0	0
Sym_213323_c0_g1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Sym_213328_c0_g1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sym_213358_c0_g1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Sym_213380_c0_g1	0	1	0	0	1	0	0	2	0	0	1	3	0	0	1	1	0	1	3	0	0	0	2	4	0	0	1	0	1	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	1	0	0
Sym_213408_c0_g1	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0
Sym_213436_c0_g1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sym_213455_c0_g1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sym_213464_c0_g1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sym_213496_c0_g1	0	0	0	0	1	0	0	2	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0
Sym_213500_c0_g1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	3	0	1	0	1	0	0	2	0	1	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Sym_21350_c0_g1	0	1	1	0	0	1	1	1	0	1	0	0	1	0	3	1	0	0	2	0	0	1	1	1	0	0	0	0	1	1	1	1	2	0	0	0	0	0	0	0	0	3	0	1	2	1	0
Sym_213518_c0_g1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Sym_213544_c0_g1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Sym_213550_c0_g1	0	4	3	1	3	1	0	1	0	0	1	2	0	1	1	1	2	1	4	2	0	0	2	3	0	1	0	2	2	1	2	0	4	0	0	0	0	0	0	0	2	1	0	1	0	4	1
Sym_213563_c0_g1	0	0	2	0	1	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Sym_213599_c0_g1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Sym_213609_c0_g1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sym_213621_c0_g1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sym_213629_c0_g1	0	0	0	0	0	0	0	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sym_213648_c0_g1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sym_213677_c0_g1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sym_213679_c0_g1	0	3	2	1	1	1	0	2	0	1	0	0	0	2	2	0	2	1	4	1	0	1	3	2	0	0	0	2	1	0	0	0	3	1	0	0	0	0	0	0	0	2	0	2	1	0	0
Sym_213730_c0_g1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sym_213742_c0_g1	0	1	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sym_213750_c0_g1	0	1	4	0	0	2	0	0	2	0	1	0	0	1	1	0	1	0	0	1	0	0	0	1	1	0	0	2	0	1	0	0	8	0	0	0	0	0	0	0	0	3	0	0	0	3	0
Sym_213772_c0_g1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Sym_21377_c0_g1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	1	0	0	0	0	1	0	0	1	1	1	0	0	0	0	0	0	0	2	0	0	0	1	1	0
Sym_213785_c0_g1	0	3	3	1	3	1	1	1	0	0	0	0	1	0	1	0	3	1	0	5	1	1	1	3	0	0	0	3	0	1	1	0	4	2	0	0	0	0	0	0	1	3	0	1	2	0	1
Sym_213798_c0_g1	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Sym_213799_c0_g1	0	2	0	0	0	0	0	1	0	0	1	0	2	1	1	0	0	1	0	0	0	1	1	1	0	0	0	0	2	1	0	0	4	0	1	0	0	0	0	0	0	1	0	0	0	0	0
Sym_213803_c0_g1	0	0	2	1	0	2	1	1	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	4	1	1	0	0	0	0	0	1	0	3	0	0	0	2	0	1
Sym_213814_c0_g1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	2	0	1	1	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	1	0	0	5	1	1	0
Sym_213815_c0_g1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sym_21381_c0_g1	0	1	0	0	0	0	0	1	1	1	0	0	1	0	3	0	0	0	1	2	0	0	2	1	0	0	0	1	2	0	0	0	3	0	0	0	0	0	0	0	0	5	0	5	0	0	0
Sym_213848_c0_g1	0	6	1	5	4	0	1	4	4	0	1	2	0	0	2	1	5	4	1	0	3	5	4	3	0	0	0	1	2	0	3	1	4	0	0	1	0	0	0	0	3	1	0	7	1	2	0
Sym_213859_c0_g1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	1	0	0	0	0	0	3	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0
Sym_213888_c0_g1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sym_213902_c0_g1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sym_213905_c0_g1	0	0	0	0	0	0	0	1	0	0	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	2	0	1	0
Sym_213928_c0_g1	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	1	0	0	0
Sym_213937_c0_g1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	1	0	0	0	0	1	0
Sym_213963_c0_g1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Sym_214022_c0_g1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	1	0	2	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Sym_214025_c0_g1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sym_214030_c0_g1	0	1	1	1	1	1	1	2	1	1	1	0	0	0	1	1	0	0	0	1	2	1	3	0	0	0	0	2	2	1	3	1	0	0	0	0	0	0	0	0	1	3	0	5	2	1	1
Sym_214059_c0_g1	0	2	2	0	3	0	2	2	1	0	0	0	1	0	0	0	0	0	4	3	2	1	1	1	0	0	0	4	1	1	3	0	1	0	0	0	0	0	0	0	0	1	0	4	1	0	0
Sym_214071_c0_g1	0	1	0	1	1	0	1	5	1	1	3	0	1	0	0	0	0	1	4	2	0	0	1	2	1	0	0	4	2	1	2	0	0	0	0	0	0	0	0	1	0	2	0	3	2	1	0
Sym_21412_c0_g1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0
Sym_214141_c0_g1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sym_214147_c0_g1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
Sym_21415_c0_g1	0	0	1	0	1	1	0	1	0	0	0	1	0	0	0	0	0	1	3	1	0	0	2	0	0	0	0	1	0	0	5	1	1	0	0	0	0	0	0	0	0	0	0	2	0	1	0
Sym_214184_c0_g1	0	2	2	0	0	2	0	2	0	1	1	1	0	0	1	0	1	1	0	1	0	1	3	0	0	0	0	1	0	1	1	0	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0
Sym_214192_c0_g1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sym_214196_c0_g1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sym_214198_c0_g1	0	1	1	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sym_214216_c0_g1	0	1	2	0	0	0	0	1	0	0	2	0	2	0	0	1	1	0	0	2	1	0	1	0	0	0	0	0	1	0	0	1	3	0	0	0	0	0	1	0	0	1	0	2	0	1	0
Sym_214237_c0_g1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sym_214240_c0_g1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sym_214244_c0_g1	0	2	3	4	4	0	3	5	2	3	1	4	0	3	3	1	5	2	2	4	2	4	1	6	0	0	0	3	2	2	3	1	10	1	0	0	0	0	0	0	4	4	1	7	2	6	0
Sym_214245_c0_g1	0	2	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Sym_214267_c0_g1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Sym_21427_c0_g1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	2	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	1	0
Sym_214283_c0_g1	0	7	2	0	4	5	0	3	3	0	1	4	3	0	2	1	6	4	4	4	1	1	3	2	0	0	0	3	2	4	2	1	12	0	0	0	0	0	0	0	5	2	1	4	1	2	1
Sym_214294_c0_g1	0	3	0	1	3	6	0	7	1	2	0	1	1	0	8	0	5	1	8	3	0	5	4	1	2	0	1	2	1	2	7	0	5	0	0	0	0	0	0	0	1	3	0	4	1	4	0
Sym_214309_c0_g1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sym_214318_c0_g1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sym_21432_c0_g1	0	0	1	2	0	0	1	1	1	0	0	1	1	0	0	0	2	0	4	2	1	0	2	3	1	0	0	1	0	0	1	0	2	0	1	0	0	0	0	0	0	2	0	1	1	0	1
Sym_214343_c0_g1	0	1	0	1	0	0	0	2	1	1	1	1	1	0	0	0	0	0	1	2	0	2	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	2	0	1	0	0	0
Sym_214346_c0_g1	0	8	2	0	4	2	5	0	1	0	8	1	2	2	1	0	5	2	6	3	0	3	6	1	2	0	0	2	4	1	3	1	3	0	0	0	0	0	0	0	1	1	0	3	1	1	1
Sym_214374_c0_g1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sym_214388_c0_g1	0	0	1	2	0	0	0	2	1	0	1	0	0	0	1	1	0	1	1	0	0	2	2	1	0	0	0	1	1	1	0	1	1	0	0	0	0	0	2	0	0	1	1	0	2	0	1
Sym_214397_c0_g1	0	4	1	0	0	1	0	1	0	1	2	0	0	0	2	1	0	0	2	2	0	0	2	1	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	1	0
Sym_214454_c0_g1	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sym_214478_c0_g1	0	3	0	1	0	0	0	1	0	0	1	0	0	0	3	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	1	0	0	2	0	0	1
Sym_214482_c0_g1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Sym_214489_c0_g1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	2	2	0	0
Sym_214517_c0_g1	0	0	1	0	2	1	1	4	0	0	2	0	2	0	0	0	0	0	2	1	0	0	0	1	0	0	0	0	0	0	1	2	2	0	0	0	0	0	0	0	2	0	1	1	0	1	1
Sym_214567_c0_g1	0	1	0	1	2	0	0	1	1	0	1	0	1	0	1	0	1	0	2	1	0	1	3	1	0	0	0	0	3	0	0	0	2	0	0	0	0	0	1	0	0	0	0	4	0	1	0
Sym_21456_c0_g1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sym_214579_c0_g1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Sym_214581_c0_g1	0	13	9	6	10	6	6	13	9	1	4	4	6	2	3	4	10	8	15	3	1	10	4	12	2	0	0	10	10	8	9	0	21	1	0	2	0	0	2	0	2	15	1	11	6	9	2
Sym_214589_c0_g1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	1	0	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sym_21463_c0_g1	0	1	0	3	1	0	2	1	2	0	3	0	1	0	0	0	1	1	5	1	0	2	1	5	0	0	0	2	1	2	2	0	2	0	0	1	0	0	0	0	1	5	0	4	5	2	1
Sym_214646_c0_g1	0	1	1	0	0	2	0	2	0	1	2	1	0	0	1	0	1	2	1	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0
Sym_21464_c0_g1	0	4	0	0	2	1	1	1	2	0	4	2	2	2	1	0	4	0	2	4	0	4	1	1	0	0	0	0	4	1	2	2	3	0	0	0	0	0	0	0	1	0	0	1	0	1	2
Sym_214683_c0_g1	0	2	0	0	0	1	0	0	0	1	0	0	1	1	0	0	0	0	0	1	0	0	1	0	0	0	0	2	1	1	1	0	0	0	0	0	0	0	2	0	1	1	0	0	0	0	0
Sym_214689_c0_g1	0	1	0	0	0	0	1	0	0	0	1	0	1	1	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sym_214703_c0_g1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	2	1	0	0	0	0	1	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Sym_214721_c0_g1	0	5	1	1	2	1	1	2	2	2	3	1	3	1	2	1	0	2	8	2	0	5	1	2	0	0	0	2	4	1	3	0	9	0	0	0	0	0	0	0	5	5	0	2	4	2	1
Sym_214741_c0_g1	0	1	0	1	0	0	3	2	1	0	1	0	1	1	0	0	0	1	0	1	0	1	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2
