	Oculina_OA4_S45_R1_001.fastq.trim.sam.counts	Oculina_OA5_S33_R1_001.fastq.trim.sam.counts	Oculina_OA6_S20_R1_001.fastq.trim.sam.counts	Oculina_OC4_S29_R1_001.fastq.trim.sam.counts	Oculina_OC5_S18_R1_001.fastq.trim.sam.counts	Oculina_OC9_S36_R1_001.fastq.trim.sam.counts	Oculina_OD4_S40_R1_001.fastq.trim.sam.counts	Oculina_OD5_S5_R1_001.fastq.trim.sam.counts	Oculina_OD6_S26_R1_001.fastq.trim.sam.counts	Oculina_OE10_S46_R1_001.fastq.trim.sam.counts	Oculina_OE11_S3_R1_001.fastq.trim.sam.counts	Oculina_OE3_S30_R1_001.fastq.trim.sam.counts	Oculina_OF7_S32_R1_001.fastq.trim.sam.counts	Oculina_OF8_S44_R1_001.fastq.trim.sam.counts	Oculina_OF9_S9_R1_001.fastq.trim.sam.counts	Oculina_OH11_S43_R1_001.fastq.trim.sam.counts	Oculina_OH15_S12_R1_001.fastq.trim.sam.counts	Oculina_OH1_S34_R1_001.fastq.trim.sam.counts	Oculina_OI1_S15_R1_001.fastq.trim.sam.counts	Oculina_OI2_S35_R1_001.fastq.trim.sam.counts	Oculina_OI3_S4_R1_001.fastq.trim.sam.counts	Oculina_OJ13_S11_R1_001.fastq.trim.sam.counts	Oculina_OJ14_S6_R1_001.fastq.trim.sam.counts	Oculina_OJ15_S24_R1_001.fastq.trim.sam.counts	Oculina_OK1_S38_R1_001.fastq.trim.sam.counts	Oculina_OK2_S1_R1_001.fastq.trim.sam.counts	Oculina_OK3_S31_R1_001.fastq.trim.sam.counts	Oculina_OL6_S16_R1_001.fastq.trim.sam.counts	Oculina_OL7_S2_R1_001.fastq.trim.sam.counts	Oculina_OL8_S19_R1_001.fastq.trim.sam.counts	Oculina_OM1_S10_R1_001.fastq.trim.sam.counts	Oculina_OM2_S28_R1_001.fastq.trim.sam.counts	Oculina_OM3_S23_R1_001.fastq.trim.sam.counts	Oculina_ON4_S27_R1_001.fastq.trim.sam.counts	Oculina_ON5_S13_R1_001.fastq.trim.sam.counts	Oculina_ON6_S17_R1_001.fastq.trim.sam.counts	Oculina_OO1_S7_R1_001.fastq.trim.sam.counts	Oculina_OO2_S22_R1_001.fastq.trim.sam.counts	Oculina_OP1_S42_R1_001.fastq.trim.sam.counts	Oculina_OP2_S47_R1_001.fastq.trim.sam.counts	Oculina_OP3_S37_R1_001.fastq.trim.sam.counts	Oculina_OQ11_S8_R1_001.fastq.trim.sam.counts	Oculina_OQ1_S41_R1_001.fastq.trim.sam.counts	Oculina_OQ4_S14_R1_001.fastq.trim.sam.counts	Oculina_OR7_S39_R1_001.fastq.trim.sam.counts	Oculina_OR8_S21_R1_001.fastq.trim.sam.counts	Oculina_OR9_S25_R1_001.fastq.trim.sam.counts
Oarb_148541_c2_g1	0	1	1	2	0	1	0	2	1	2	0	0	2	0	1	1	0	1	2	3	1	2	1	0	0	1	1	0	1	2	2	2	1	1	5	0	3	3	1	1	3	1	1	5	0	1	0
Oarb_148543_c0_g1	0	0	2	0	2	0	0	2	2	0	8	5	0	1	3	0	4	3	4	1	2	8	2	3	0	1	1	2	1	3	4	1	3	4	4	2	3	0	6	1	3	10	2	5	1	8	3
Oarb_148543_c1_g1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	2	1	0	0
Oarb_148543_c1_g3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
Oarb_148544_c1_g1	0	4	8	4	1	3	1	4	13	6	6	4	3	1	4	1	15	7	12	2	2	10	5	2	0	1	2	9	1	5	10	0	3	9	16	1	7	6	8	2	0	2	4	6	4	4	1
Oarb_148544_c1_g2	1	0	9	5	3	4	1	1	3	1	5	5	3	2	4	0	5	1	6	2	2	6	4	3	0	7	1	12	5	14	20	3	1	4	10	1	8	7	4	5	4	2	4	7	4	4	2
Oarb_148551_c6_g3	0	10	56	30	15	19	13	40	16	22	26	24	21	22	41	10	48	10	44	13	21	49	42	14	4	21	14	20	28	20	36	11	11	38	106	7	39	28	21	18	23	40	12	77	18	57	7
Oarb_148556_c3_g3	0	1	10	3	2	4	0	4	7	0	0	4	5	2	6	0	17	2	7	1	4	7	4	4	0	5	1	7	2	6	12	1	9	7	3	0	6	3	4	0	3	11	3	8	2	7	3
Oarb_148557_c3_g1	0	5	4	2	1	3	4	2	2	2	2	2	1	3	4	1	0	0	5	3	0	7	4	1	0	0	2	0	1	2	1	1	1	4	11	2	8	3	3	3	3	2	1	1	1	5	1
Oarb_148558_c3_g1	0	2	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	2	0	0	0	2	2	3	1	2	1	1	0	0	0	1	0	0
Oarb_148560_c3_g2	0	20	20	14	4	16	9	17	7	43	38	56	12	27	28	17	45	31	75	32	22	45	52	15	7	18	7	59	37	17	82	11	12	39	123	17	52	19	48	32	33	23	19	59	33	33	21
Oarb_148561_c0_g1	0	1	4	2	1	1	1	3	1	2	1	2	0	1	1	0	3	1	4	3	1	2	2	0	0	2	1	0	2	2	1	0	0	1	9	1	2	1	1	5	0	2	0	1	0	1	1
Oarb_148562_c0_g1	0	1	1	0	2	2	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	2	0	0
Oarb_148563_c1_g1	5	86	95	35	68	58	75	55	89	39	104	94	41	28	128	34	173	82	284	51	69	184	79	64	22	51	69	106	55	64	159	23	60	116	153	46	136	75	91	65	96	116	55	120	82	53	28
Oarb_148563_c1_g2	0	3	14	19	9	7	6	26	11	13	9	14	6	10	32	6	23	9	16	22	3	18	41	3	0	16	6	10	8	11	21	8	6	5	43	10	12	8	15	15	13	10	5	33	9	10	3
Oarb_148565_c2_g1	0	13	26	11	8	13	13	35	14	16	17	17	4	7	25	8	31	11	33	8	14	28	35	8	1	25	7	11	15	5	18	12	5	20	69	6	30	23	28	15	17	18	4	40	17	26	8
Oarb_148566_c3_g1	5	14	25	13	15	17	17	15	17	13	17	45	10	9	39	4	38	17	86	13	21	50	23	19	4	10	17	34	13	27	85	12	30	27	39	18	34	6	25	5	24	30	16	28	26	16	19
Oarb_148568_c1_g2	0	1	4	0	0	0	3	2	4	0	5	3	0	0	0	0	3	0	0	0	1	2	0	0	0	0	0	0	1	0	4	0	0	5	6	2	13	2	7	5	3	0	0	0	2	1	0
Oarb_148569_c4_g2	0	1	1	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	2	0	1	0	0	0	0	0	0	0	1	0	1	0	0	1	1	0	0	0	0	0	0	2	0	2	0	0	0
Oarb_148570_c0_g3	0	0	3	0	0	0	0	2	0	0	1	1	0	0	0	0	8	1	6	0	1	0	0	1	0	1	1	1	0	2	1	2	1	2	6	2	0	0	4	1	3	3	1	1	1	0	2
Oarb_148572_c1_g1	0	5	17	17	7	12	9	38	9	18	8	11	6	19	12	21	17	4	17	28	4	19	29	3	5	31	7	13	27	6	17	10	10	5	52	6	16	14	7	8	15	16	6	56	10	25	4
Oarb_148573_c3_g1	1	13	11	15	13	10	14	30	23	16	9	18	10	13	29	4	29	11	36	5	17	21	48	10	3	9	6	16	25	11	23	11	14	13	72	12	34	28	25	16	31	20	14	43	6	9	11
Oarb_148574_c0_g1	2	13	16	3	6	5	8	14	13	2	8	23	4	1	10	1	16	6	18	3	11	15	3	6	0	5	4	0	1	11	10	2	3	5	7	10	8	2	10	4	5	10	4	8	10	4	1
Oarb_148576_c1_g1	0	3	2	2	0	1	1	0	3	1	3	3	0	1	2	1	2	0	2	0	1	4	2	2	0	0	0	0	0	1	3	0	1	4	1	0	5	1	1	0	1	0	2	0	1	0	2
Oarb_148576_c2_g1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	1	0	0	1	0	0	0	0	0	1	0	0	4	0	0	1	0	0	0	0	0	0	0	2	0	1	0	0	0
Oarb_148577_c2_g2	7	120	234	71	61	180	181	177	149	83	142	121	49	65	183	95	424	153	321	132	156	295	217	82	44	126	141	115	172	125	263	44	82	228	309	72	236	78	210	85	126	144	106	240	148	139	75
Oarb_148578_c1_g1	0	5	9	0	0	0	9	16	5	5	3	1	0	2	8	13	9	6	5	4	1	2	4	1	1	12	0	1	2	0	6	2	0	0	6	1	4	1	4	5	3	4	1	5	2	3	0
Oarb_148580_c2_g1	0	1	3	4	0	4	3	2	1	4	2	1	1	0	2	2	3	3	5	3	0	3	3	2	0	5	1	1	5	1	4	0	3	1	7	3	3	1	2	2	2	3	1	3	0	2	0
Oarb_148580_c2_g2	0	3	7	3	4	7	1	7	1	3	3	7	1	0	2	0	6	1	7	0	0	1	2	3	0	3	2	3	6	2	8	3	2	4	7	1	8	2	3	5	3	7	2	13	1	5	0
Oarb_148581_c0_g1	2	0	2	1	1	1	1	1	0	0	1	2	0	1	0	0	1	0	0	1	1	0	0	0	0	0	0	0	1	1	3	0	2	1	2	0	0	1	2	0	0	1	1	2	0	1	0
Oarb_148581_c1_g1	0	3	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	5	0	1	1	1	2	0	2	0	1	0	0	0
Oarb_148581_c1_g3	0	2	0	0	1	0	0	2	0	1	2	2	0	2	1	2	4	4	3	1	2	0	1	0	0	2	0	0	2	1	0	1	0	1	1	0	4	3	1	2	1	0	0	2	0	1	1
Oarb_148582_c2_g2	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	2	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	2	1	0	0	0	0	0	0	1	0	0	0	0
Oarb_148583_c2_g1	0	0	4	4	4	4	1	3	4	1	2	3	1	0	3	0	8	5	10	1	4	13	8	16	0	4	7	4	1	3	8	2	1	1	7	0	1	1	3	3	1	6	3	5	7	4	1
Oarb_148583_c2_g2	0	4	8	1	7	18	7	8	4	0	4	8	0	1	26	0	16	17	37	5	18	21	7	15	3	3	8	9	8	10	20	0	6	11	15	7	8	3	8	3	11	7	5	3	4	1	5
Oarb_148585_c1_g2	0	2	2	6	2	5	3	3	3	3	0	4	0	2	5	1	7	2	12	2	3	11	6	5	0	4	2	2	5	1	5	1	1	1	2	0	3	5	1	3	1	4	3	15	6	1	1
Oarb_148585_c1_g3	0	0	1	0	0	2	3	0	1	1	0	0	0	0	0	0	2	1	5	0	3	3	2	2	1	3	1	1	1	0	8	0	0	1	0	0	1	1	2	0	1	0	1	1	0	2	0
Oarb_148586_c1_g1	0	6	3	5	1	5	7	9	4	3	7	4	3	5	7	3	1	8	25	17	5	1	11	1	4	10	2	6	1	0	8	1	3	6	29	6	16	13	12	5	6	3	3	10	3	8	2
Oarb_148587_c3_g1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Oarb_148587_c3_g4	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	4	0	0	0	0	2	0	0	0	1	0	0	0
Oarb_148588_c2_g1	0	0	1	1	1	1	0	1	0	0	0	0	0	1	1	0	0	0	1	0	1	4	2	0	0	0	0	1	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	1
Oarb_148588_c2_g2	0	1	0	2	0	0	1	0	0	1	1	0	1	1	0	0	0	0	2	1	1	2	1	0	1	0	0	0	1	1	0	0	1	0	3	0	0	0	0	0	0	0	1	1	0	2	1
Oarb_148589_c4_g1	0	4	5	9	3	4	1	22	4	3	1	1	1	4	1	2	9	8	7	4	3	7	17	0	1	2	0	2	9	0	7	4	2	7	27	0	9	7	4	14	4	1	6	12	6	14	2
Oarb_148590_c3_g2	5	6	50	24	21	27	9	24	34	15	13	32	13	10	48	5	36	18	43	6	29	37	21	12	4	9	5	28	9	27	45	8	36	36	63	14	37	24	22	26	37	27	21	20	18	21	12
Oarb_148591_c3_g2	0	4	2	2	2	2	0	2	3	5	1	6	1	8	3	1	8	2	8	8	4	7	13	5	1	2	2	9	10	5	16	9	8	9	7	3	9	0	6	4	2	5	3	12	2	4	3
Oarb_148592_c1_g1	0	6	10	14	7	11	9	31	3	10	14	15	9	14	23	8	24	9	33	29	8	17	28	8	1	9	10	20	18	10	23	8	5	22	64	11	18	22	20	28	16	15	5	45	10	15	5
Oarb_148593_c6_g1	0	4	5	0	2	2	5	12	4	11	9	7	3	1	10	1	3	4	14	10	2	8	8	4	0	5	4	3	4	0	13	3	2	6	12	2	9	4	3	5	1	4	3	11	2	4	1
Oarb_148593_c6_g5	1	6	6	4	7	5	4	6	10	6	7	11	2	4	5	6	6	11	9	8	3	16	10	5	3	11	5	8	7	2	13	3	4	11	27	6	10	5	14	15	8	10	4	6	5	8	6
Oarb_148594_c0_g1	0	5	1	1	0	2	5	7	4	2	5	11	0	2	8	3	3	2	19	13	5	6	7	3	2	3	4	2	9	3	11	0	3	4	11	0	3	3	7	3	6	3	3	11	4	0	2
Oarb_148596_c3_g1	2	22	38	33	29	30	13	33	28	16	23	47	15	16	65	11	64	24	88	25	22	48	40	22	4	27	18	30	20	28	57	5	36	36	71	23	47	28	31	23	47	28	21	80	21	27	11
Oarb_148597_c2_g1	0	0	6	1	1	7	2	5	6	2	0	6	0	5	7	2	3	6	9	1	0	6	0	3	0	2	2	3	3	0	6	1	5	7	12	1	13	6	9	5	12	5	0	1	6	3	2
Oarb_148598_c0_g1	0	1	2	3	5	0	2	0	1	1	0	0	2	0	1	0	13	6	9	1	1	8	0	2	1	2	1	1	1	4	3	0	1	1	3	0	2	3	7	0	0	4	5	4	2	1	1
Oarb_148599_c5_g2	0	1	2	0	3	0	0	0	4	0	2	1	0	0	0	0	1	3	5	1	1	2	0	0	0	0	2	1	1	2	1	0	0	0	2	1	2	0	1	0	0	1	2	4	0	1	0
Oarb_148600_c1_g1	1	5	3	0	4	11	7	2	4	8	7	9	3	1	10	1	6	7	23	7	3	9	5	1	2	2	0	9	8	4	13	2	3	12	8	1	8	3	13	3	9	4	6	4	10	0	2
Oarb_148601_c2_g1	0	6	30	16	12	4	6	25	13	4	12	19	8	8	12	2	24	7	34	11	11	35	31	9	3	4	3	16	19	23	23	7	12	15	33	3	11	7	18	13	15	17	6	30	22	24	2
Oarb_148601_c2_g2	1	4	23	9	4	9	10	24	5	7	11	15	3	10	20	7	18	4	38	30	9	27	25	5	2	8	5	13	22	6	14	13	8	10	39	5	8	10	25	7	12	12	7	29	11	14	4
Oarb_148602_c0_g2	0	1	2	0	1	1	1	1	1	2	0	0	0	1	1	0	0	1	1	0	0	1	1	0	0	1	1	4	1	2	2	0	2	1	0	1	0	0	3	0	0	2	1	1	2	2	0
Oarb_148602_c0_g3	0	0	3	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	5	3	1	3	3	0	0	1	0	0	0	0	0	0	0	0	2	0	2	1	1	0	1	1	1	1	0	1	0
Oarb_148603_c2_g1	0	0	8	4	0	4	1	12	7	1	4	1	2	6	9	7	9	3	7	11	2	7	10	1	3	6	2	1	2	2	5	3	4	3	6	1	4	8	3	3	9	7	1	18	7	11	3
Oarb_148603_c2_g2	0	2	0	0	5	0	1	1	0	2	3	2	0	4	0	2	3	2	4	3	1	2	3	1	1	1	1	2	2	0	1	2	1	2	2	3	1	0	4	2	4	1	1	9	1	5	0
Oarb_148604_c2_g4	0	1	3	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0
Oarb_148606_c1_g4	0	1	1	5	4	0	3	2	3	1	6	5	3	0	1	2	5	3	9	4	3	2	3	1	3	1	1	3	2	6	3	3	3	1	6	0	3	1	2	3	1	4	0	5	3	3	0
Oarb_148607_c1_g2	0	3	1	4	6	10	8	4	6	6	7	5	2	6	8	1	7	3	12	2	5	7	9	8	1	1	5	6	5	3	8	4	6	14	22	5	19	6	12	7	6	5	3	6	6	4	2
Oarb_148609_c1_g1	0	2	3	1	2	1	0	2	0	1	2	0	1	1	2	0	5	2	1	1	1	3	5	0	0	1	2	4	0	2	3	1	2	1	5	1	1	3	2	1	0	5	0	2	1	1	0
Oarb_148609_c1_g2	0	0	1	1	1	0	0	0	0	0	1	0	0	2	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Oarb_148609_c1_g3	0	2	0	1	0	3	0	2	0	1	4	1	0	1	1	2	3	2	1	2	0	6	9	0	2	3	0	2	0	1	2	0	0	2	1	0	4	0	0	0	0	1	0	2	1	3	1
Oarb_148610_c3_g1	0	7	12	27	7	5	15	42	13	15	6	18	6	12	26	4	14	4	17	25	3	20	20	5	1	17	3	14	24	5	14	8	4	7	42	8	22	18	9	19	5	13	11	44	10	18	2
Oarb_148610_c4_g1	2	1	13	6	2	2	4	5	10	7	3	13	1	3	13	2	5	3	18	5	10	13	10	3	0	12	7	5	3	2	5	4	2	6	22	1	11	15	2	7	4	11	2	14	4	6	3
Oarb_148612_c1_g1	0	14	32	6	12	31	16	23	23	9	22	52	16	7	43	2	69	32	57	9	33	42	33	19	11	15	32	32	16	22	57	10	15	39	29	30	36	8	34	7	28	37	20	29	24	13	15
Oarb_148613_c5_g1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	3	0	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0
Oarb_148614_c3_g3	0	3	1	1	2	0	0	0	1	0	1	1	0	0	1	0	11	2	1	1	3	3	0	1	0	6	3	2	1	1	0	0	2	2	5	2	1	1	2	1	1	2	2	2	1	0	2
Oarb_148615_c1_g1	1	6	7	1	3	5	5	3	4	1	7	4	3	1	9	2	12	1	10	0	7	9	5	3	2	1	5	7	0	7	12	3	1	9	19	5	12	13	16	4	12	7	2	6	2	1	4
Oarb_148616_c2_g1	0	0	0	1	0	0	2	0	0	1	0	5	0	0	5	1	1	0	5	1	1	3	2	2	0	1	0	2	0	2	1	0	0	1	2	0	0	0	0	0	2	3	0	0	0	0	1
Oarb_148616_c2_g5	0	0	1	6	1	1	0	2	2	4	0	3	0	2	1	0	0	1	4	0	3	3	6	3	0	1	0	1	4	1	4	0	1	5	10	0	0	1	1	3	2	4	1	15	0	4	0
Oarb_148616_c3_g1	0	0	4	2	4	3	1	2	5	0	2	1	4	0	6	1	3	3	5	5	3	3	4	3	1	1	1	2	2	2	3	0	2	6	5	5	7	2	6	3	4	3	1	1	2	1	3
Oarb_148617_c2_g2	1	12	7	14	10	21	14	25	16	20	10	19	7	11	23	15	27	12	26	17	11	16	13	7	4	13	11	21	20	20	27	9	15	10	53	8	20	12	13	12	10	18	15	51	16	23	9
Oarb_148621_c4_g1	0	1	1	0	1	1	0	4	2	1	0	2	0	0	3	1	0	0	1	0	0	1	0	0	0	1	1	3	1	1	2	0	1	1	1	2	1	0	1	0	1	2	0	0	0	0	0
Oarb_148622_c3_g4	0	16	42	2	15	20	18	6	11	6	10	16	5	4	17	0	28	3	31	7	21	22	12	3	2	7	3	7	6	15	27	1	4	8	17	6	22	7	13	4	15	16	8	5	11	2	4
Oarb_148622_c3_g5	0	0	2	1	0	0	0	1	0	0	0	3	0	0	1	0	2	0	1	0	0	2	0	1	0	0	0	1	0	2	0	0	0	2	1	1	1	0	1	0	0	0	1	0	1	0	0
Oarb_148625_c1_g2	0	0	0	0	1	0	0	0	0	0	1	0	0	1	1	1	0	0	2	0	0	1	2	0	0	0	0	0	0	0	0	0	0	1	4	0	2	0	2	0	1	0	0	0	0	0	0
Oarb_148627_c4_g1	0	12	5	0	3	2	2	0	1	2	1	5	0	1	4	1	16	0	10	0	4	3	1	6	1	2	3	5	2	8	11	0	9	7	10	14	19	11	5	1	13	7	8	3	4	6	8
Oarb_148629_c1_g1	0	15	38	35	14	16	20	47	19	29	25	27	6	31	29	16	54	15	89	26	30	40	56	11	6	30	10	23	28	8	40	9	21	43	86	10	34	37	34	29	29	33	13	69	27	36	18
Oarb_148631_c1_g3	0	0	1	3	0	1	0	3	2	0	1	2	0	0	1	0	1	1	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	3	9	0	3	8	1	9	1	2	0	5	0	3	0
Oarb_148632_c1_g1	0	3	7	2	3	6	8	2	7	0	3	7	1	1	4	2	11	12	12	11	5	8	7	2	0	3	6	1	2	7	8	0	3	9	8	1	7	5	7	6	4	13	6	20	2	4	3
Oarb_148633_c3_g2	1	62	55	24	24	33	37	34	36	46	36	78	19	30	69	20	96	40	112	35	46	65	49	24	13	26	44	37	23	32	60	11	32	48	77	31	57	18	67	25	37	38	45	67	42	18	38
Oarb_148634_c2_g1	0	0	2	2	0	6	0	1	0	0	1	2	3	1	3	2	7	2	7	3	1	3	2	1	0	1	0	2	2	1	6	3	3	4	9	3	5	1	1	3	2	0	1	2	3	2	1
Oarb_148636_c0_g2	0	2	3	0	2	0	0	1	3	1	1	5	0	0	2	1	1	1	1	2	0	2	3	1	0	2	0	1	3	0	3	1	1	0	1	2	1	2	2	2	3	0	0	0	1	1	1
Oarb_148637_c3_g1	0	4	5	10	8	12	7	16	7	8	7	13	2	14	15	7	10	9	9	7	1	7	19	5	0	13	7	6	4	0	9	5	2	9	43	3	9	14	7	14	12	6	1	17	2	15	1
Oarb_148640_c3_g1	1	5	15	25	6	4	7	87	10	25	12	7	7	18	18	6	14	5	21	17	7	17	37	5	1	13	5	8	15	6	14	6	10	7	112	4	16	32	9	28	13	11	10	71	8	21	5
Oarb_148641_c3_g1	1	2	7	12	9	26	10	26	10	26	7	30	8	39	26	22	36	19	47	47	23	8	17	4	6	35	9	21	21	4	33	17	10	11	78	2	22	22	11	15	19	19	18	92	11	23	8
Oarb_148641_c3_g2	0	0	0	0	1	1	0	1	0	0	0	0	0	1	1	0	3	0	1	1	0	3	2	2	1	0	1	0	0	1	0	0	0	0	3	0	1	2	1	2	1	0	0	2	0	3	1
Oarb_148642_c1_g1	0	4	4	4	5	5	3	5	1	9	6	4	10	5	12	3	14	7	20	7	1	10	12	9	1	9	2	4	10	5	8	2	6	10	12	2	15	3	10	9	6	15	10	14	7	3	4
Oarb_148643_c2_g2	6	46	158	88	72	139	56	136	66	76	84	122	62	64	159	56	318	89	249	105	148	123	123	41	29	175	43	125	127	112	256	72	69	87	331	58	152	114	89	79	84	158	95	543	81	158	53
Oarb_148644_c2_g2	7	32	30	10	16	60	45	16	18	11	45	42	7	12	47	6	69	20	92	14	36	89	15	13	7	8	21	60	14	8	75	6	14	40	40	8	24	7	59	19	35	30	32	35	63	18	11
Oarb_148644_c3_g1	6	67	94	84	61	87	53	111	70	56	64	126	57	53	130	48	156	71	251	117	67	197	177	75	21	70	64	129	90	75	198	53	85	165	395	49	161	143	148	183	114	103	64	264	93	156	40
Oarb_148645_c1_g1	3	24	40	137	24	89	68	249	22	249	149	37	40	186	82	81	78	98	307	322	44	325	705	33	30	115	17	118	286	22	127	83	23	41	545	15	54	179	65	234	29	44	71	624	148	192	32
Oarb_148645_c1_g3	2	7	27	84	11	7	4	71	11	26	34	14	10	12	10	5	36	10	71	44	19	51	98	5	1	20	5	30	55	13	49	40	10	15	212	3	17	72	15	43	7	16	10	204	29	101	5
Oarb_148646_c2_g1	2	6	9	4	2	4	5	10	3	4	4	7	2	4	5	4	14	4	12	6	5	8	10	2	1	6	3	3	12	1	8	2	2	5	15	3	6	3	12	4	9	5	9	11	3	2	6
Oarb_148647_c2_g1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	2	0
Oarb_148647_c2_g2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	2	0	1	1	0	0	1	0	0	0	0	0	0
Oarb_148647_c2_g5	0	1	1	0	0	1	2	0	0	0	2	0	0	0	1	0	2	1	1	1	0	0	1	0	0	0	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Oarb_148649_c2_g1	1	8	9	4	0	7	5	18	1	9	6	3	0	8	7	4	3	5	7	10	1	3	11	0	3	1	0	3	24	2	12	0	3	0	9	0	3	3	1	4	1	9	2	24	20	5	4
Oarb_148650_c1_g1	0	5	7	5	4	13	6	17	3	8	8	6	3	11	11	11	21	19	33	20	3	17	17	2	4	10	6	14	10	6	23	1	2	14	38	5	15	3	16	12	6	8	8	27	15	10	4
Oarb_148654_c0_g2	0	4	6	1	2	0	10	0	11	0	2	1	4	0	5	1	8	3	9	1	1	7	0	1	1	3	2	6	0	4	4	1	1	3	0	0	6	0	11	2	9	8	5	0	7	5	14
Oarb_148660_c0_g1	0	0	4	0	2	3	2	0	0	0	1	1	0	0	5	0	2	1	6	0	2	5	0	0	0	0	0	2	0	2	1	0	1	1	0	0	1	0	3	0	1	0	1	0	1	1	2
Oarb_148662_c1_g1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	2	2	0	0	1	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0
Oarb_148662_c2_g1	0	1	0	0	10	24	0	0	0	0	0	0	1	1	11	0	7	9	12	0	7	21	6	3	0	1	4	10	2	2	12	2	8	5	3	0	3	0	5	1	5	20	39	6	2	0	3
Oarb_148663_c0_g1	0	0	7	5	2	2	7	5	4	1	0	0	1	2	16	0	1	2	23	3	6	1	0	1	0	0	0	3	7	4	7	4	1	5	5	0	6	2	9	1	4	2	1	0	4	1	1
Oarb_148664_c2_g1	3	35	44	24	18	33	16	58	34	25	26	40	17	33	41	26	63	35	71	35	20	39	29	7	7	20	18	23	24	30	44	15	14	58	139	20	41	33	57	29	66	53	38	125	26	32	11
Oarb_148667_c1_g1	1	18	23	7	16	31	19	29	15	41	16	25	8	19	30	26	38	31	47	25	19	49	78	8	10	33	5	19	27	15	42	5	4	17	136	16	42	32	31	48	14	24	19	73	16	22	12
Oarb_148668_c1_g1	2	4	9	0	0	5	3	3	8	29	20	84	6	1	7	7	113	47	9	4	4	5	4	10	15	34	51	1	0	0	1	0	6	37	50	32	66	17	47	17	60	119	87	98	0	0	0
Oarb_148668_c1_g4	1	0	2	0	0	1	0	0	0	1	1	1	1	0	1	1	8	2	1	0	0	0	0	0	0	3	2	0	0	0	0	0	0	1	7	1	4	1	2	2	3	11	2	7	0	0	0
Oarb_148670_c2_g1	0	1	2	0	1	1	1	1	2	2	1	1	2	0	5	1	2	1	4	1	1	4	4	0	1	2	0	1	3	2	2	1	2	4	32	1	7	4	1	10	6	2	0	11	3	4	0
Oarb_148670_c2_g5	2	1	3	5	1	4	0	7	4	0	0	0	6	1	5	1	8	0	6	3	2	4	7	1	0	2	1	0	2	1	2	2	5	3	17	2	5	8	2	8	2	4	0	13	1	8	0
Oarb_148672_c1_g1	1	3	16	2	4	5	1	10	18	9	2	29	2	8	21	6	17	2	3	8	0	1	5	1	0	5	4	2	4	3	3	2	4	8	37	3	2	4	7	10	11	5	2	4	3	2	1
Oarb_148676_c0_g1	4	4	5	9	4	12	4	5	8	9	9	12	2	2	3	2	7	2	30	2	6	9	11	6	0	5	1	12	3	6	7	3	14	9	15	3	5	2	8	4	8	6	6	17	9	9	2
