gene,mutated_p_updown
evm.TU.chromosome_14.742,NA
evm.TU.chromosome_14.743,NA
evm.TU.chromosome_14.744,NA
evm.TU.chromosome_14.745,NA
evm.TU.chromosome_14.746,0
evm.TU.chromosome_14.747,0.537305785
evm.TU.chromosome_14.749,-0.540093908
evm.TU.chromosome_14.750,-0.583127966
evm.TU.chromosome_14.752,NA
evm.TU.chromosome_14.753,NA
evm.TU.chromosome_14.754,NA
evm.TU.chromosome_14.756,0
evm.TU.chromosome_14.761,0.071694862
evm.TU.chromosome_14.762,NA
evm.TU.chromosome_14.765,NA
evm.TU.chromosome_14.766,NA
evm.TU.chromosome_14.771,-1.952144472
evm.TU.chromosome_14.772,-0.025574915
evm.TU.chromosome_14.773,NA
evm.TU.chromosome_14.774,NA
evm.TU.chromosome_14.775,0.124649315
evm.TU.chromosome_14.778,NA
evm.TU.chromosome_14.779,0.53415348
evm.TU.chromosome_14.781,-0.01326273
evm.TU.chromosome_14.782,0.112160706
evm.TU.chromosome_14.79,NA
evm.TU.chromosome_14.792,0.065381681
evm.TU.chromosome_14.793,0.076472388
evm.TU.chromosome_14.794,0.065381681
evm.TU.chromosome_14.795,NA
evm.TU.chromosome_14.796,0.270257434
evm.TU.chromosome_14.798,-0.644364816
evm.TU.chromosome_14.799,0.017312824
evm.TU.chromosome_14.8,-0.733326871
evm.TU.chromosome_14.80,0.076472388
evm.TU.chromosome_14.800,NA
evm.TU.chromosome_14.801,0.263163647
evm.TU.chromosome_14.802,0.06137644
evm.TU.chromosome_14.803,0
evm.TU.chromosome_14.804,0.457511974
evm.TU.chromosome_14.806,-0.021715912
evm.TU.chromosome_14.807,0.072426955
evm.TU.chromosome_14.808,-0.058803087
evm.TU.chromosome_14.809,NA
evm.TU.chromosome_14.81,NA
evm.TU.chromosome_14.810,NA
evm.TU.chromosome_14.812,0.352670664
evm.TU.chromosome_14.813,-0.346822334
evm.TU.chromosome_14.816,0.017312824
evm.TU.chromosome_14.817,NA
evm.TU.chromosome_14.818,-0.032363696
evm.TU.chromosome_14.819,1.503008537
evm.TU.chromosome_14.82,NA
evm.TU.chromosome_14.820,-0.438027845
evm.TU.chromosome_14.823,0.076472388
evm.TU.chromosome_14.824,NA
evm.TU.chromosome_14.826,0
evm.TU.chromosome_14.83,NA
evm.TU.chromosome_14.832,0.09921728
evm.TU.chromosome_14.836,-0.43974391
evm.TU.chromosome_14.84,0.076472388
evm.TU.chromosome_14.842,-0.080197786
evm.TU.chromosome_14.843,NA
evm.TU.chromosome_14.844,0.1569431
evm.TU.chromosome_14.845,-0.021715912
evm.TU.chromosome_14.846,NA
evm.TU.chromosome_14.847,NA
evm.TU.chromosome_14.849,NA
evm.TU.chromosome_14.85,NA
evm.TU.chromosome_14.850,0.065381681
evm.TU.chromosome_14.852,0.150742225
evm.TU.chromosome_14.853,NA
evm.TU.chromosome_14.854,NA
evm.TU.chromosome_14.856,0.243640352
evm.TU.chromosome_14.857,-0.021715912
evm.TU.chromosome_14.86,0.065381681
evm.TU.chromosome_14.860,NA
evm.TU.chromosome_14.861,NA
evm.TU.chromosome_14.866,NA
evm.TU.chromosome_14.867,2.261207699
evm.TU.chromosome_14.868,0.444420563
evm.TU.chromosome_14.87,0.019851493
evm.TU.chromosome_14.870,-0.218782589
evm.TU.chromosome_14.871,NA
evm.TU.chromosome_14.872,NA
evm.TU.chromosome_14.873,NA
evm.TU.chromosome_14.874,NA
evm.TU.chromosome_14.883,-0.27626983
evm.TU.chromosome_14.889,-0.465338744
evm.TU.chromosome_14.89,0.076472388
evm.TU.chromosome_14.891,NA
evm.TU.chromosome_14.892,NA
evm.TU.chromosome_14.894,-1.423061974
evm.TU.chromosome_14.9,0.131164642
evm.TU.chromosome_14.900,0
evm.TU.chromosome_14.904,-0.235043409
evm.TU.chromosome_14.906,0.017595752
evm.TU.chromosome_14.908,NA
evm.TU.chromosome_14.912,0.089963725
evm.TU.chromosome_14.913,0.401912058
evm.TU.chromosome_14.915,NA
evm.TU.chromosome_14.916,0
evm.TU.chromosome_14.918,0.021768281
evm.TU.chromosome_14.919,0.065381681
evm.TU.chromosome_14.92,0.118789643
evm.TU.chromosome_14.921,0.068395036
evm.TU.chromosome_14.923,NA
evm.TU.chromosome_14.924,-0.021715912
evm.TU.chromosome_14.925,-0.397385301
evm.TU.chromosome_14.926,NA
evm.TU.chromosome_14.927,NA
evm.TU.chromosome_14.928,NA
evm.TU.chromosome_14.929,-0.005556349
evm.TU.chromosome_14.930,NA
evm.TU.chromosome_14.931,0.183632179
evm.TU.chromosome_14.932,-0.021715912
evm.TU.chromosome_14.933,0.05963111
evm.TU.chromosome_14.934,-0.032363696
evm.TU.chromosome_14.935,-0.021715912
evm.TU.chromosome_14.936,0.12461018
evm.TU.chromosome_14.937,-0.976268926
evm.TU.chromosome_14.939,0.068670552
evm.TU.chromosome_14.940,-0.06441899
evm.TU.chromosome_14.948,NA
evm.TU.chromosome_14.95,0.211545511
evm.TU.chromosome_14.950,-0.058672756
evm.TU.chromosome_14.954,-0.072840143
evm.TU.chromosome_14.956,0.423262204
evm.TU.chromosome_14.957,-0.032363696
evm.TU.chromosome_14.958,0
evm.TU.chromosome_14.96,0.018010984
evm.TU.chromosome_14.960,-0.089774833
evm.TU.chromosome_14.964,0.420968399
evm.TU.chromosome_14.966,0
evm.TU.chromosome_14.967,NA
evm.TU.chromosome_14.968,-0.178829517
evm.TU.chromosome_14.969,0
evm.TU.chromosome_14.97,-1.237355752
evm.TU.chromosome_14.970,-0.032363696
evm.TU.chromosome_14.974,-2.687140388
evm.TU.chromosome_14.975,NA
evm.TU.chromosome_14.976,NA
evm.TU.chromosome_14.977,-0.3113181
evm.TU.chromosome_14.978,0.061372408
evm.TU.chromosome_14.979,NA
evm.TU.chromosome_14.98,-0.043128231
evm.TU.chromosome_14.980,-0.032363696
evm.TU.chromosome_14.981,-2.284312014
evm.TU.chromosome_14.986,NA
evm.TU.chromosome_14.987,-0.641304614
evm.TU.chromosome_14.988,0.006818614
evm.TU.chromosome_14.989,NA
evm.TU.chromosome_14.990,NA
evm.TU.chromosome_14.991,NA
evm.TU.chromosome_14.992,NA
evm.TU.chromosome_14.993,-0.059862854
evm.TU.chromosome_14.994,0
evm.TU.chromosome_14.995,NA
evm.TU.chromosome_14.996,0
evm.TU.chromosome_14.997,-0.605545167
evm.TU.chromosome_14.998,0.614785949
evm.TU.chromosome_2.10,-0.021715912
evm.TU.chromosome_2.100,0.165706808
evm.TU.chromosome_2.1000,0.331617556
evm.TU.chromosome_2.1001,0.065381681
evm.TU.chromosome_2.1002,0.076472388
evm.TU.chromosome_2.1004,1.340322524
evm.TU.chromosome_2.1006,0.162670012
evm.TU.chromosome_2.1007,0.076472388
evm.TU.chromosome_2.1008,NA
evm.TU.chromosome_2.1009,-0.348748336
evm.TU.chromosome_2.101,-0.240067152
evm.TU.chromosome_2.1011,0.068670552
evm.TU.chromosome_2.1014,NA
evm.TU.chromosome_2.1015,0.32874315
evm.TU.chromosome_2.1018,NA
evm.TU.chromosome_2.1020,0.315580499
evm.TU.chromosome_2.1024,NA
evm.TU.chromosome_2.1025,-0.027747726
evm.TU.chromosome_2.1028,0.524172843
evm.TU.chromosome_2.1029,0.337417126
evm.TU.chromosome_2.103,NA
evm.TU.chromosome_2.1030,NA
evm.TU.chromosome_2.1031,-0.19092134
evm.TU.chromosome_2.1033,0.027915352
evm.TU.chromosome_2.1034,0.107883378
evm.TU.chromosome_2.1035,-0.116007698
evm.TU.chromosome_2.1037,-0.139191004
evm.TU.chromosome_2.1038,NA
evm.TU.chromosome_2.1039,NA
evm.TU.chromosome_2.104,NA
evm.TU.chromosome_2.1040,NA
evm.TU.chromosome_2.1041,-0.621060778
evm.TU.chromosome_2.1044,NA
evm.TU.chromosome_2.1046,-0.353944916
evm.TU.chromosome_2.1048,-0.021715912
evm.TU.chromosome_2.1049,-0.021715912
evm.TU.chromosome_2.1051,0.574845687
evm.TU.chromosome_2.1053,-0.693804275
evm.TU.chromosome_2.1057,-0.425735998
evm.TU.chromosome_2.1060,-0.46910991
evm.TU.chromosome_2.1061,NA
evm.TU.chromosome_2.1062,NA
evm.TU.chromosome_2.1063,NA
evm.TU.chromosome_2.1066,0.230093881
evm.TU.chromosome_2.1067,-0.13164903
evm.TU.chromosome_2.1068,0.727319071
evm.TU.chromosome_2.1069,1.249570363
evm.TU.chromosome_2.1070,0.384599537
evm.TU.chromosome_2.1071,NA
evm.TU.chromosome_2.1072,NA
evm.TU.chromosome_2.1073,-0.272171094
evm.TU.chromosome_2.1074,-0.032363696
evm.TU.chromosome_2.1075,-0.067535369
evm.TU.chromosome_2.1077,NA
evm.TU.chromosome_2.1078,-0.036262272
evm.TU.chromosome_2.1079,-0.032363696
evm.TU.chromosome_2.108,-0.095588797
evm.TU.chromosome_2.1080,-0.023041564
evm.TU.chromosome_2.1081,0.065381681
evm.TU.chromosome_2.1082,-0.05582633
evm.TU.chromosome_2.1083,-0.032116907
evm.TU.chromosome_2.1084,NA
evm.TU.chromosome_2.1085,0
evm.TU.chromosome_2.1086,NA
evm.TU.chromosome_2.1087,NA
evm.TU.chromosome_2.1088,NA
evm.TU.chromosome_2.1089,NA
evm.TU.chromosome_2.1090,NA
evm.TU.chromosome_2.1091,-0.032363696
evm.TU.chromosome_2.1092,NA
evm.TU.chromosome_2.1093,0.083880737
evm.TU.chromosome_2.1096,0.125071036
evm.TU.chromosome_2.1097,0.217812461
evm.TU.chromosome_2.1098,-0.982115619
evm.TU.chromosome_2.1099,0.554983557
evm.TU.chromosome_2.110,0.205268357
evm.TU.chromosome_2.1105,-0.143967261
evm.TU.chromosome_2.1106,-0.032363696
evm.TU.chromosome_2.1107,NA
evm.TU.chromosome_2.1109,0.14416189
evm.TU.chromosome_2.1110,-0.481098379
evm.TU.chromosome_2.1111,NA
evm.TU.chromosome_2.1112,NA
evm.TU.chromosome_2.1113,NA
evm.TU.chromosome_2.1114,NA
evm.TU.chromosome_2.1115,0.010569935
evm.TU.chromosome_2.1116,NA
evm.TU.chromosome_2.1117,NA
evm.TU.chromosome_2.1118,0.027915352
evm.TU.chromosome_2.1119,NA
evm.TU.chromosome_2.112,-0.767153116
evm.TU.chromosome_2.1120,NA
evm.TU.chromosome_2.1121,NA
evm.TU.chromosome_2.1122,0.157805542
evm.TU.chromosome_2.1123,NA
evm.TU.chromosome_2.1125,NA
evm.TU.chromosome_2.1127,NA
evm.TU.chromosome_2.1128,-0.023041564
evm.TU.chromosome_2.1129,NA
evm.TU.chromosome_2.1130,-0.187260535
evm.TU.chromosome_2.1131,NA
evm.TU.chromosome_2.1132,NA
evm.TU.chromosome_2.1133,-0.033172021
evm.TU.chromosome_2.1134,1.821537478
evm.TU.chromosome_2.1135,NA
evm.TU.chromosome_2.1136,NA
evm.TU.chromosome_2.1137,NA
evm.TU.chromosome_2.1138,NA
evm.TU.chromosome_2.1139,NA
evm.TU.chromosome_2.1140,0.083880737
evm.TU.chromosome_2.1141,-0.147500328
evm.TU.chromosome_2.1142,NA
evm.TU.chromosome_2.1143,-0.025574915
evm.TU.chromosome_2.1145,NA
evm.TU.chromosome_2.1146,NA
evm.TU.chromosome_2.1147,NA
evm.TU.chromosome_2.1148,NA
evm.TU.chromosome_2.1149,0.065381681
evm.TU.chromosome_2.1150,NA
evm.TU.chromosome_2.1151,NA
evm.TU.chromosome_2.1152,0.039059636
evm.TU.chromosome_2.1153,NA
evm.TU.chromosome_2.1154,NA
evm.TU.chromosome_2.1155,-0.032363696
evm.TU.chromosome_2.1156,-0.343063098
evm.TU.chromosome_2.1157,NA
evm.TU.chromosome_2.1158,0
evm.TU.chromosome_2.1159,NA
evm.TU.chromosome_2.116,0.054016847
evm.TU.chromosome_2.1160,NA
evm.TU.chromosome_2.1161,0.144523905
evm.TU.chromosome_2.1162,NA
evm.TU.chromosome_2.1163,NA
evm.TU.chromosome_2.1164,NA
evm.TU.chromosome_2.1165,NA
evm.TU.chromosome_2.1166,NA
evm.TU.chromosome_2.1167,NA
evm.TU.chromosome_2.1168,NA
evm.TU.chromosome_2.1169,0.065381681
evm.TU.chromosome_2.1170,NA
evm.TU.chromosome_2.1171,NA
evm.TU.chromosome_2.1172,NA
evm.TU.chromosome_2.1173,0.076472388
evm.TU.chromosome_2.1174,0.065381681
evm.TU.chromosome_2.1178,NA
evm.TU.chromosome_2.1180,NA
evm.TU.chromosome_2.1181,NA
evm.TU.chromosome_2.1182,NA
evm.TU.chromosome_2.1183,0.015782856
evm.TU.chromosome_2.1184,-0.067819171
evm.TU.chromosome_2.1185,0.182905635
evm.TU.chromosome_2.1186,-0.041798733
evm.TU.chromosome_2.1187,NA
evm.TU.chromosome_2.1188,NA
evm.TU.chromosome_2.1190,NA
evm.TU.chromosome_2.1193,NA
evm.TU.chromosome_2.1195,NA
evm.TU.chromosome_2.1196,NA
evm.TU.chromosome_2.1200,0.068385168
evm.TU.chromosome_2.1201,NA
evm.TU.chromosome_2.1203,0.068670552
evm.TU.chromosome_2.1209,0.020869374
evm.TU.chromosome_2.1211,NA
evm.TU.chromosome_2.1212,0.009203994
evm.TU.chromosome_2.1213,NA
evm.TU.chromosome_2.1214,0.131164642
evm.TU.chromosome_2.1215,NA
evm.TU.chromosome_2.1216,NA
evm.TU.chromosome_2.1222,NA
evm.TU.chromosome_2.1223,-0.309586792
evm.TU.chromosome_2.1224,NA
evm.TU.chromosome_2.1228,-0.021715912
evm.TU.chromosome_2.1230,1.128692182
evm.TU.chromosome_2.1231,0.870414033
evm.TU.chromosome_2.1233,NA
evm.TU.chromosome_2.1234,NA
evm.TU.chromosome_2.1235,NA
evm.TU.chromosome_2.1236,NA
evm.TU.chromosome_2.1237,NA
evm.TU.chromosome_2.1238,0.107283485
evm.TU.chromosome_2.1239,NA
evm.TU.chromosome_2.124,NA
evm.TU.chromosome_2.1240,0.013575901
evm.TU.chromosome_2.1241,NA
evm.TU.chromosome_2.1242,-0.036262272
evm.TU.chromosome_2.1243,NA
evm.TU.chromosome_2.1244,NA
evm.TU.chromosome_2.1245,NA
evm.TU.chromosome_2.1246,0.052793446
evm.TU.chromosome_2.1247,0.065381681
evm.TU.chromosome_2.1248,NA
evm.TU.chromosome_2.1249,0.017312824
evm.TU.chromosome_2.125,NA
evm.TU.chromosome_2.1250,NA
evm.TU.chromosome_2.1251,NA
evm.TU.chromosome_2.1252,-0.025574915
evm.TU.chromosome_2.1253,NA
evm.TU.chromosome_2.1254,0.133526204
evm.TU.chromosome_2.1255,-0.021715912
evm.TU.chromosome_2.1256,0
evm.TU.chromosome_2.1257,-0.021715912
evm.TU.chromosome_2.1258,-0.092372545
evm.TU.chromosome_2.1259,NA
evm.TU.chromosome_2.126,0.065381681
evm.TU.chromosome_2.1260,-1.455497668
evm.TU.chromosome_2.1262,NA
evm.TU.chromosome_2.1263,-0.516115411
evm.TU.chromosome_2.1264,0
evm.TU.chromosome_2.1265,0
evm.TU.chromosome_2.1266,-0.160006181
evm.TU.chromosome_2.1267,NA
evm.TU.chromosome_2.1268,-0.511499309
evm.TU.chromosome_2.127,NA
evm.TU.chromosome_2.1276,NA
evm.TU.chromosome_2.1277,NA
evm.TU.chromosome_2.1278,NA
evm.TU.chromosome_2.1279,NA
evm.TU.chromosome_2.128,NA
evm.TU.chromosome_2.1280,0
evm.TU.chromosome_2.1281,NA
evm.TU.chromosome_2.1282,NA
evm.TU.chromosome_2.1283,0.065381681
evm.TU.chromosome_2.1284,NA
evm.TU.chromosome_2.1285,NA
evm.TU.chromosome_2.1286,0.06137644
evm.TU.chromosome_2.1287,NA
evm.TU.chromosome_2.1288,0.076472388
evm.TU.chromosome_2.1289,-0.021715912
evm.TU.chromosome_2.129,NA
evm.TU.chromosome_2.1290,0
evm.TU.chromosome_2.1291,NA
evm.TU.chromosome_2.1292,-0.041536608
evm.TU.chromosome_2.1293,0.33518488
evm.TU.chromosome_2.1294,0.019370192
evm.TU.chromosome_2.1295,NA
evm.TU.chromosome_2.1296,NA
evm.TU.chromosome_2.1297,NA
evm.TU.chromosome_2.1298,1.014768596
evm.TU.chromosome_2.1299,-0.040430476
evm.TU.chromosome_2.13,-0.300761553
evm.TU.chromosome_2.130,NA
evm.TU.chromosome_2.1300,-1.096251775
evm.TU.chromosome_2.1301,0.065381681
evm.TU.chromosome_2.1302,NA
evm.TU.chromosome_2.1303,NA
evm.TU.chromosome_2.1304,-0.77512996
evm.TU.chromosome_2.1305,NA
evm.TU.chromosome_2.1306,NA
evm.TU.chromosome_2.1307,NA
evm.TU.chromosome_2.1308,NA
evm.TU.chromosome_2.1309,NA
evm.TU.chromosome_2.131,NA
evm.TU.chromosome_2.1310,0.027915352
evm.TU.chromosome_2.1311,0.065381681
evm.TU.chromosome_2.1312,NA
evm.TU.chromosome_2.1314,0.076472388
evm.TU.chromosome_2.1315,NA
evm.TU.chromosome_2.1316,NA
evm.TU.chromosome_2.1317,NA
evm.TU.chromosome_2.1318,NA
evm.TU.chromosome_2.132,NA
evm.TU.chromosome_2.1320,-0.021715912
evm.TU.chromosome_2.1321,NA
evm.TU.chromosome_2.1322,-0.032363696
evm.TU.chromosome_2.1323,-1.352852732
evm.TU.chromosome_2.1324,-0.014796063
evm.TU.chromosome_2.1325,-0.021715912
evm.TU.chromosome_2.1326,NA
evm.TU.chromosome_2.1327,NA
evm.TU.chromosome_2.1328,0
evm.TU.chromosome_2.1329,NA
evm.TU.chromosome_2.133,NA
evm.TU.chromosome_2.1330,-0.292886642
evm.TU.chromosome_2.1332,-0.025574915
evm.TU.chromosome_2.1333,NA
evm.TU.chromosome_2.1334,NA
evm.TU.chromosome_2.1335,0.072426955
evm.TU.chromosome_2.1339,-0.021715912
evm.TU.chromosome_2.134,NA
evm.TU.chromosome_2.1340,0.057339188
evm.TU.chromosome_2.1341,-0.230857431
evm.TU.chromosome_2.1345,0.06137644
evm.TU.chromosome_2.1346,0.068395036
evm.TU.chromosome_2.1347,NA
evm.TU.chromosome_2.1348,NA
evm.TU.chromosome_2.1349,0.027915352
evm.TU.chromosome_2.135,0.076472388
evm.TU.chromosome_2.1350,-0.101329949
evm.TU.chromosome_2.1351,-0.014796063
evm.TU.chromosome_2.1352,0.035085469
evm.TU.chromosome_2.1354,0.027915352
evm.TU.chromosome_2.1355,0.057384664
evm.TU.chromosome_2.1356,0.024047662
evm.TU.chromosome_2.1357,-0.031643013
evm.TU.chromosome_2.1358,0.063078044
evm.TU.chromosome_2.1359,0.131281625
evm.TU.chromosome_2.136,NA
evm.TU.chromosome_2.1360,NA
evm.TU.chromosome_2.1362,0.146854584
evm.TU.chromosome_2.1363,0.076472388
evm.TU.chromosome_2.1364,0
evm.TU.chromosome_2.1365,-0.032363696
evm.TU.chromosome_2.1366,0.013484574
evm.TU.chromosome_2.1367,0.042548138
evm.TU.chromosome_2.1368,NA
evm.TU.chromosome_2.1369,-0.127804926
evm.TU.chromosome_2.137,-0.085262965
evm.TU.chromosome_2.1371,-0.068843774
evm.TU.chromosome_2.1372,NA
evm.TU.chromosome_2.1373,0.076472388
evm.TU.chromosome_2.1374,-0.040245125
evm.TU.chromosome_2.1377,-0.64556352
evm.TU.chromosome_2.1378,-0.726981023
evm.TU.chromosome_2.1379,0.011792519
evm.TU.chromosome_2.138,0.018542535
evm.TU.chromosome_2.1380,-1.804670403
evm.TU.chromosome_2.1381,0.036106214
evm.TU.chromosome_2.1382,NA
evm.TU.chromosome_2.1383,NA
evm.TU.chromosome_2.1384,NA
evm.TU.chromosome_2.1386,0.076472388
evm.TU.chromosome_2.1387,NA
evm.TU.chromosome_2.1388,NA
evm.TU.chromosome_2.1389,NA
evm.TU.chromosome_2.139,0.065381681
evm.TU.chromosome_2.1390,NA
evm.TU.chromosome_2.1391,NA
evm.TU.chromosome_2.1392,0.135345905
evm.TU.chromosome_2.1393,-0.021715912
evm.TU.chromosome_2.1395,0.837372157
evm.TU.chromosome_2.1396,0.076472388
evm.TU.chromosome_2.1397,0.209659274
evm.TU.chromosome_2.1399,NA
evm.TU.chromosome_2.14,NA
evm.TU.chromosome_2.1401,-0.076534904
evm.TU.chromosome_2.1402,-0.073267223
evm.TU.chromosome_2.1406,-0.88884432
evm.TU.chromosome_2.1408,0.006818614
evm.TU.chromosome_2.1409,-0.122421897
evm.TU.chromosome_2.141,NA
evm.TU.chromosome_2.1410,0.116004143
evm.TU.chromosome_2.1411,NA
evm.TU.chromosome_2.1412,NA
evm.TU.chromosome_2.1413,NA
evm.TU.chromosome_2.1414,0
evm.TU.chromosome_2.1415,-0.128975203
evm.TU.chromosome_2.1416,NA
evm.TU.chromosome_2.1417,NA
evm.TU.chromosome_2.1418,NA
evm.TU.chromosome_2.1419,0.017312824
evm.TU.chromosome_2.142,NA
evm.TU.chromosome_2.1420,NA
evm.TU.chromosome_2.1421,NA
evm.TU.chromosome_2.1422,NA
evm.TU.chromosome_2.1423,-0.021715912
evm.TU.chromosome_2.1424,-0.04032276
evm.TU.chromosome_2.1425,1.233641534
evm.TU.chromosome_2.1426,0
evm.TU.chromosome_2.1427,-0.02781342
evm.TU.chromosome_2.1428,NA
evm.TU.chromosome_2.1429,NA
evm.TU.chromosome_2.1431,-0.032034209
evm.TU.chromosome_2.1432,-0.021715912
evm.TU.chromosome_2.1433,NA
evm.TU.chromosome_2.1434,NA
evm.TU.chromosome_2.1435,0.076472388
evm.TU.chromosome_2.1436,0
evm.TU.chromosome_2.1437,-0.65904812
evm.TU.chromosome_2.1438,NA
evm.TU.chromosome_2.1439,NA
evm.TU.chromosome_2.144,NA
evm.TU.chromosome_2.1440,NA
evm.TU.chromosome_2.1441,0.072426955
evm.TU.chromosome_2.1446,-0.051202419
evm.TU.chromosome_2.1447,NA
evm.TU.chromosome_2.1449,NA
evm.TU.chromosome_2.145,0.118789643
evm.TU.chromosome_2.1450,NA
evm.TU.chromosome_2.1451,NA
evm.TU.chromosome_2.1452,NA
evm.TU.chromosome_2.1453,NA
evm.TU.chromosome_2.1454,NA
evm.TU.chromosome_2.1455,0.083880737
evm.TU.chromosome_2.1456,-0.032363696
evm.TU.chromosome_2.1457,NA
evm.TU.chromosome_2.146,0
evm.TU.chromosome_2.1463,0.78020711
evm.TU.chromosome_2.1464,-0.024895901
evm.TU.chromosome_2.147,NA
evm.TU.chromosome_2.1471,0.14589395
evm.TU.chromosome_2.1472,0
evm.TU.chromosome_2.1473,NA
evm.TU.chromosome_2.1474,-0.105816485
evm.TU.chromosome_2.1475,NA
evm.TU.chromosome_2.1476,0.065381681
evm.TU.chromosome_2.1477,-0.011216586
evm.TU.chromosome_2.1478,-0.085576355
evm.TU.chromosome_2.1479,NA
evm.TU.chromosome_2.148,0.140328344
evm.TU.chromosome_2.1480,-0.13840941
evm.TU.chromosome_2.1481,-0.294097576
evm.TU.chromosome_2.1488,NA
evm.TU.chromosome_2.1489,NA
evm.TU.chromosome_2.149,NA
evm.TU.chromosome_2.1492,NA
evm.TU.chromosome_2.1493,NA
evm.TU.chromosome_2.1494,NA
evm.TU.chromosome_2.1495,NA
evm.TU.chromosome_2.1496,NA
evm.TU.chromosome_2.1497,NA
evm.TU.chromosome_2.1498,NA
evm.TU.chromosome_2.1499,NA
evm.TU.chromosome_2.150,NA
evm.TU.chromosome_2.1500,NA
evm.TU.chromosome_2.1501,NA
evm.TU.chromosome_2.1503,NA
evm.TU.chromosome_2.1504,0.065381681
evm.TU.chromosome_2.1505,0.072426955
evm.TU.chromosome_2.1506,-0.021715912
evm.TU.chromosome_2.1507,NA
evm.TU.chromosome_2.1508,0.078977635
evm.TU.chromosome_2.1509,NA
evm.TU.chromosome_2.151,0.175429634
evm.TU.chromosome_2.1511,NA
evm.TU.chromosome_2.1512,NA
evm.TU.chromosome_2.1513,-0.026018379
evm.TU.chromosome_2.1514,NA
evm.TU.chromosome_2.1515,NA
evm.TU.chromosome_2.1516,0
evm.TU.chromosome_2.1517,0.069421582
evm.TU.chromosome_2.1518,NA
evm.TU.chromosome_2.1519,0.877672195
evm.TU.chromosome_2.152,0.437123535
evm.TU.chromosome_2.1520,NA
evm.TU.chromosome_2.1521,NA
evm.TU.chromosome_2.1523,NA
evm.TU.chromosome_2.1524,NA
evm.TU.chromosome_2.1525,NA
evm.TU.chromosome_2.1526,0
evm.TU.chromosome_2.1527,NA
evm.TU.chromosome_2.1528,0
evm.TU.chromosome_2.1529,NA
evm.TU.chromosome_2.153,0.057384664
evm.TU.chromosome_2.1531,NA
evm.TU.chromosome_2.1532,-0.622033087
evm.TU.chromosome_2.1533,3.056382102
evm.TU.chromosome_2.1534,0
evm.TU.chromosome_2.1535,2.167839507
evm.TU.chromosome_2.1536,0.118789643
evm.TU.chromosome_2.1537,NA
evm.TU.chromosome_2.1538,NA
evm.TU.chromosome_2.1539,0.072426955
evm.TU.chromosome_2.154,0.068395036
evm.TU.chromosome_2.1540,0.131164642
evm.TU.chromosome_2.1542,-0.021715912
evm.TU.chromosome_2.1543,-0.126339835
evm.TU.chromosome_2.1545,NA
evm.TU.chromosome_2.1546,NA
evm.TU.chromosome_2.1547,NA
evm.TU.chromosome_2.1548,NA
evm.TU.chromosome_2.1549,NA
evm.TU.chromosome_2.155,0.024047662
evm.TU.chromosome_2.1550,NA
evm.TU.chromosome_2.1551,NA
evm.TU.chromosome_2.1552,NA
evm.TU.chromosome_2.1553,NA
evm.TU.chromosome_2.1554,NA
evm.TU.chromosome_2.1555,NA
evm.TU.chromosome_2.1556,NA
evm.TU.chromosome_2.1559,0.192666696
evm.TU.chromosome_2.156,NA
evm.TU.chromosome_2.1561,-0.141864909
evm.TU.chromosome_2.1563,-0.037591592
evm.TU.chromosome_2.1565,NA
evm.TU.chromosome_2.1566,-0.021715912
evm.TU.chromosome_2.1567,-0.082362155
evm.TU.chromosome_2.1568,NA
evm.TU.chromosome_2.1569,NA
evm.TU.chromosome_2.157,0.131164642
evm.TU.chromosome_2.1570,0
evm.TU.chromosome_2.1576,NA
evm.TU.chromosome_2.1577,NA
evm.TU.chromosome_2.1578,-0.021715912
evm.TU.chromosome_2.158,NA
evm.TU.chromosome_2.1582,0.224612096
evm.TU.chromosome_2.1586,-0.437724304
evm.TU.chromosome_2.1587,-0.021715912
evm.TU.chromosome_2.1588,-0.792277209
evm.TU.chromosome_2.1589,NA
evm.TU.chromosome_2.159,0.18929116
evm.TU.chromosome_2.1591,-0.085576355
evm.TU.chromosome_2.1592,0.088496969
evm.TU.chromosome_2.1593,-0.059166242
evm.TU.chromosome_2.1594,-0.006360846
evm.TU.chromosome_2.1595,NA
evm.TU.chromosome_2.1596,NA
evm.TU.chromosome_2.1597,-0.374331651
evm.TU.chromosome_2.1598,NA
evm.TU.chromosome_2.1599,0.006818614
evm.TU.chromosome_2.160,0.549063657
evm.TU.chromosome_2.1600,0.018599534
evm.TU.chromosome_2.1601,NA
evm.TU.chromosome_2.1602,0.076472388
evm.TU.chromosome_2.1603,NA
evm.TU.chromosome_2.1604,-0.032363696
evm.TU.chromosome_2.1605,NA
evm.TU.chromosome_2.1606,NA
evm.TU.chromosome_2.1607,NA
evm.TU.chromosome_2.1608,NA
evm.TU.chromosome_2.1613,0
evm.TU.chromosome_2.1615,-0.141868519
evm.TU.chromosome_2.1616,NA
evm.TU.chromosome_2.1618,0.063631875
evm.TU.chromosome_2.1620,0.129799372
evm.TU.chromosome_2.1621,-0.085576355
evm.TU.chromosome_2.1622,-0.108124769
evm.TU.chromosome_2.1623,-0.200215998
evm.TU.chromosome_2.1624,NA
evm.TU.chromosome_2.1625,NA
evm.TU.chromosome_2.1626,NA
evm.TU.chromosome_2.1627,NA
evm.TU.chromosome_2.1628,NA
evm.TU.chromosome_2.1629,NA
evm.TU.chromosome_2.1630,0.024047662
evm.TU.chromosome_2.1631,-0.124667269
