"","OC4_F_B","OC5_H_B","OC9_C_B","OD4_C_B","OD5_F_B","OD6_H_B","OF7_C_B","OF8_F_B","OF9_H_B","OI1_C_B","OI2_F_B","OI3_H_B","OJ13_C_B","OJ14_F_B","OJ15_H_B","OM1_C_B","OM2_F_B","OM3_H_B","OR7_C_B","OR8_F_B","OR9_H_B","Control_1.1","Control_1","Control_2.1","Control_2","Control_3.1","Control_3","Control_4.1","Control_4","Cool_1","Cool_2","Cool_3","Cool_4","Heat_1.1","Heat_1","Heat_2.1","Heat_2","Heat_3.1","Heat_3","Heat_4.1","Heat_4"
"Sym_102539_c1_g8",18.2735404528744,66.9863596977471,69.2583810071656,54.2453389334455,67.4574062821192,28.6979098637002,54.2052587467121,39.4562562101149,22.8047062272839,46.6917896892213,64.0693205866096,44.8047918484881,44.2909482384565,45.455734054741,37.7230895251436,37.1302524306224,64.4248403354532,43.8034863579512,74.7991740993606,23.3903354637018,55.3728672085362,52.7800735558112,52.461143677775,41.8956007243922,32.2803812610311,43.0920099224078,47.444840898589,47.4579950136122,42.5092549156016,65.0504353700875,38.4078662372828,59.202876016859,40.0746714872291,54.3279226424141,44.0368876549922,52.8049108793524,46.7640006801551,36.9986214818984,36.6287916321326,43.1761179937659,39.4247378589506
"Sym_102539_c1_g9",82.230932037935,71.7710996761576,69.2583810071656,74.5873410334875,83.3297371720296,50.2213422614754,176.167090926814,52.6083416134865,39.9082358977469,67.1194476782557,82.9132384062007,44.8047918484881,95.9637211833223,98.4874237852723,86.7631059078304,70.5474796181827,55.2212917161027,55.3307196100436,74.7991740993606,111.104093452583,44.2982937668289,69.6780417693318,61.4232557227283,72.3551319597114,135.907741559227,71.284409634356,66.2301078533603,83.2428541569407,104.712062955945,74.0948809295649,63.6594468021262,70.0826408218665,61.4642200724373,95.7854490324113,57.423100663754,81.08828003109,67.8988996888486,73.5229016627469,92.1552400935821,64.8230000396867,81.7093012620738
"Sym_102575_c0_g1",54.8206213586233,38.277919827284,37.7772987311813,40.6840042000841,55.5531581146864,43.0468647955503,40.6539440600341,0,5.70117655682098,32.1006054113397,22.6127013835093,33.603593886366,40.6000358852517,64.3956232442165,49.0400163826867,29.704201944498,27.6106458580514,34.5816997562773,49.8661160662404,64.3234225251798,44.2982937668289,45.7914076897255,34.5369195878686,34.4181706738445,42.0011778907734,32.1364141794228,36.6071868862209,49.1802609616868,38.1862798394387,52.5273569031188,41.3786404213821,63.4417454214074,42.5332402901266,30.443437289371,33.1527705357185,25.2181764357857,27.4510757239352,32.7295497724486,27.0633110148241,21.8821742420721,25.9427031507084
"Sym_102636_c0_g1",246.692796113805,272.730178769399,270.737307573466,359.375370434076,309.510452353253,208.059846511827,392.988125913663,276.193793470804,285.058827841049,364.779606947042,358.03443857223,257.627553128806,365.400322967266,348.493961086348,301.784716201149,401.006726250722,358.938396154668,260.515471497289,311.663225414002,298.226777162197,287.938909484388,374.467320287277,357.719423452828,362.545395244937,375.442843416651,372.782404481304,350.176642977403,367.416735589255,346.078171375039,326.991493304183,337.607266207276,297.003449612023,308.91917008407,340.446731638454,299.751087560685,296.069750972623,299.775464100319,291.957070796263,273.666067417144,291.291738835325,280.671449835223
"Sym_102664_c0_g1",109.641242717247,153.111679309136,132.220545559134,210.200688367101,162.691391621582,71.7447746592506,40.6539440600341,184.129195647203,136.828237363704,142.99360592324,139.444991864974,100.810781659098,125.49102000896,90.9114681094821,196.160065530747,118.816807777992,119.646132051556,147.548585626783,174.531406231841,122.799261184434,99.6711609753651,154.689425065747,139.787089091405,150.098412044082,107.295585441495,126.062388349281,173.161627442058,113.286826806687,77.8135513709317,72.3555644758193,165.514561685528,116.145021684626,185.253159298326,133.406607308707,169.642101307299,148.801173665299,136.76951887235,138.151903930807,113.385940975901,144.116470142679,109.286190438024
"Sym_102695_c0_g1",54.8206213586233,66.9863596977471,94.4432468279531,108.490677866891,119.042481674328,21.5234323977752,67.7565734333901,78.9125124202298,91.2188249091357,99.2200530895953,113.063506917546,67.2071877727321,140.254669421779,136.367202164223,86.7631059078304,115.10378253493,46.0177430967523,69.1633995125545,149.598348198721,87.7137579888816,110.745734417072,139.773317321713,97.9274681985134,103.474436434785,140.126200474021,104.443346083124,79.9578029356931,88.601014884284,113.358013108271,67.1376151145823,91.6696033950618,50.1599546204892,117.27373189821,103.334431449694,79.4415444912501,85.9647229882862,76.4014452670586,84.4327515868964,90.5221092564806,91.2933721067093,83.9563070467808
"Sym_102764_c1_g1",27.4103106793117,28.708439870463,44.0735151863781,47.4646715667648,51.5850753922088,50.2213422614754,27.1026293733561,39.4562562101149,22.8047062272839,17.509421133458,52.762969894855,11.201197962122,25.8363864724329,30.3038227031607,33.9507805726293,14.852100972249,9.20354861935045,25.3599131546033,62.3326450828005,40.9330870614781,77.5220140919506,45.1655570151507,30.2744516640493,26.3909295901683,47.5035156057219,31.5521157397969,23.3611653155489,24.4944490392837,33.1428089172487,29.5683797136761,36.498082833219,25.291920780472,38.5995302054906,42.6950644911911,32.2770369743977,37.8969281244957,23.4427328084933,29.4091606650987,46.4275766547414,38.1173357765127,36.3606390616228
"Sym_102774_c0_g1",210.145715208056,277.514918747809,277.033524028663,325.472033600673,353.159362300506,344.374918364403,271.026293733561,223.585451857318,416.185888647932,303.496632979939,263.814849474275,201.621563318196,273.127514137148,287.886315680027,305.557025153663,282.189918472731,128.849680670906,336.595210961099,317.896489922282,298.226777162197,310.088056367803,261.814198863807,266.89606846068,261.270202942666,415.79331999294,322.678813283386,322.721252812737,322.446458056196,377.539823318224,278.986359180803,259.093948484654,298.416406080206,240.07924360294,377.077859433795,242.453091691406,322.263215999847,262.72865836669,271.560394851113,326.626167420291,279.291836831608,362.176477844142
"Sym_102785_c0_g1",36.5470809057489,57.4168797409261,37.7772987311813,27.1226694667227,39.680827224776,43.0468647955503,33.8782867166951,13.1520854033716,34.2070593409259,43.773552833645,26.3814849474275,78.4083857348541,44.2909482384565,56.8196675684263,26.4061626676005,22.2781514583735,55.2212917161027,39.1925930571142,24.9330580331202,29.2379193296272,33.2237203251217,30.0408323795921,35.4112719824981,30.6794556485707,31.1799137180414,31.8442649596098,33.4763090604257,31.9576014809404,37.4657839934116,43.1350480528923,33.1029123371056,37.0194594663892,32.8218935186815,28.9583915679383,46.5389835444804,40.6834669571792,46.1566759959973,40.9119372155608,38.2619224692341,48.3525463090948,45.7572087067613
"Sym_102797_c0_g2",91.3677022643722,38.277919827284,88.1470303727563,115.271345233572,99.20206806194,57.3958197274005,81.3078881200682,118.368768630345,22.8047062272839,90.4653425228663,109.294723353628,78.4083857348541,121.800107655755,102.275401623167,41.495398477658,148.52100972249,36.8141944774018,46.1089330083697,68.5659095910805,87.7137579888816,22.1491468834145,92.2086660540259,90.7140609428193,87.3099920608068,72.26403532299,98.4542870769588,98.9839066462948,103.718682650717,113.838343672289,88.0094125595302,75.118147226509,95.091970308702,85.5581943408327,45.6651559340565,70.1837897001438,55.5914497120359,59.1534242369754,68.6609033269846,64.6253202681576,58.8230490378282,59.6477899213139
"Sym_102806_c2_g3",54.8206213586233,86.1253196113891,81.8508139175594,81.3680084001682,79.361654449552,57.3958197274005,149.064461553458,78.9125124202298,74.1152952386727,84.6288688117137,71.6068877144461,89.6095836969761,77.5091594172988,53.0316897305312,49.0400163826867,100.251681562681,0,43.8034863579512,99.7322321324808,46.7806709274035,55.3728672085362,80.9433539116788,80.7683024539078,83.4613148289073,70.2465114941756,76.9813194207082,79.4761294240323,78.2674191958362,74.6914027048141,78.9649670000528,83.1816771547783,88.3097792614246,77.1990604109812,47.2739554656087,61.1762444979863,55.5914497120359,64.6193463943962,61.5457838112349,47.3607942759422,62.5877241762492,56.9922376302965
"Sym_102806_c2_g4",182.735404528744,191.38959913642,151.109194924725,94.9293431335296,111.106316229373,136.315071852576,189.718405613492,131.520854033716,114.02353113642,119.64771107863,71.6068877144461,123.213177583342,158.709231187802,155.307091353699,101.852341717888,219.068489340672,138.053229290257,96.8287593175764,93.4989676242007,169.579932111838,99.6711609753651,173.673562194517,116.179574436406,150.318336457334,82.5350657242272,171.345517420286,87.1829056106051,166.86843408012,152.985284639764,174.975235246813,134.533630908493,100.17861359416,133.254429117044,162.983767927242,113.344943793815,125.115593587489,137.376843556508,128.546492584545,130.650466968116,131.057753256281,127.057963462525
"Sym_102873_c0_g2",91.3677022643722,90.9100595897996,75.5545974623625,61.0260063001262,63.4893235596416,0,67.7565734333901,52.6083416134865,28.5058827841049,46.6917896892213,56.5317534587732,78.4083857348541,59.0545976512753,49.2437118926361,41.495398477658,55.6953786459337,73.6283889548036,64.5525062117176,49.8661160662404,46.7806709274035,11.0745734417072,83.6553735015031,53.7726722697194,71.3654721000801,30.9965024608764,66.3178728975361,43.3506160494722,57.6002278189406,52.5961967599816,57.7453062643558,57.7178984339278,53.5510501441278,62.5705760337412,42.5713106810717,62.5523972372048,50.854333696474,51.7440630902496,46.8412034786855,40.8282709275364,49.2937150937,44.7358424409854
"Sym_102902_c2_g1",118.778012943684,66.9863596977471,201.4789265663,54.2453389334455,142.850978009194,64.5702971933255,94.8592028067462,144.672939437088,51.3105890113888,113.811237367477,101.757156225792,67.2071877727321,169.781968247416,140.155180002118,49.0400163826867,237.633615555984,156.460326528958,53.0252729596251,74.7991740993606,116.951677318509,55.3728672085362,133.514810575965,130.93427109578,137.012909455624,136.274564073557,141.254147779554,168.826565837111,120.941342131463,142.898342795384,79.3128302908019,116.284589491884,116.710204271899,133.869071317768,111.625936727694,82.0687451752127,69.942124700356,58.7890294264807,68.0679767006721,51.0936647607455,47.8819619167921,31.4580809858984
"Sym_102979_c12_g1",91.3677022643722,28.708439870463,56.6659480967719,54.2453389334455,67.4574062821192,28.6979098637002,40.6539440600341,92.0645978236014,62.7129421250308,49.6100265447977,79.1444548422825,33.603593886366,44.2909482384565,41.667756216846,49.0400163826867,33.4172271875602,36.8141944774018,39.1925930571142,93.4989676242007,76.0185902570307,44.2982937668289,49.2335863998871,44.4826780767801,44.7546180966604,39.4334202904641,47.4742482196018,59.2458419342786,59.705219533254,51.6355356319454,65.0504353700875,61.7496633980625,87.1794140868783,61.0954347520027,24.8745158339983,44.1619924494666,38.5935628326666,42.9985876383764,45.0624235997481,47.127489870642,37.2938130899831,41.4674703905024
"Sym_103005_c0_g1",237.556025887368,162.681159265957,214.071359476694,189.858686267059,253.957294238566,143.489549318501,142.288804210119,276.193793470804,228.047062272839,253.886606435141,263.814849474275,100.810781659098,276.818426490353,200.76282540844,196.160065530747,222.781514583735,211.68161824506,223.628325090593,324.129754430562,175.427515977763,210.416895392437,265.569302911256,246.130199088228,247.414964907828,356.734895185826,242.045628615016,184.721791721917,207.628728184553,231.999662420741,188.889766876778,215.593326503201,211.660878933782,267.615214195392,242.557467834013,202.044243076172,171.790119034938,181.954475373694,185.586034035805,203.441441421781,163.998660717465,170.772439637734
"Sym_103012_c3_g1",91.3677022643722,57.4168797409261,31.4810822759844,81.3680084001682,51.5850753922088,50.2213422614754,20.326972030017,26.3041708067433,57.0117655682098,52.528263400374,64.0693205866096,56.0059898106101,29.5272988256376,49.2437118926361,64.1292521927442,29.704201944498,82.8319375741541,48.4143796587882,68.5659095910805,81.8661741229561,22.1491468834145,49.7551286286995,55.0842008616638,48.8232197418114,46.0362255484023,52.1486357366088,64.303413806717,59.1311308838958,62.4429733223526,56.7017163921084,59.4154836819845,65.7024757704999,51.015302660123,24.8745158339983,50.4172321731871,42.4947171984235,43.4844473857027,47.0783741292105,45.4943590335405,43.1761179937659,46.7785749725372
"Sym_103093_c3_g10",45.6838511321861,33.4931798488735,18.8886493655906,67.8066736668069,35.7127445022984,50.2213422614754,33.8782867166951,39.4562562101149,28.5058827841049,43.773552833645,52.762969894855,11.201197962122,25.8363864724329,26.5158448652656,49.0400163826867,40.8432776736847,0,48.4143796587882,18.6997935248401,23.3903354637018,44.2982937668289,36.9251897999153,35.083389834512,24.30164766428,23.4766409171135,24.9787582940059,28.6595739438177,23.5376346236867,14.650082202552,41.3957315991466,38.1956680812757,37.0194594663892,41.6727412091125,52.9666307311008,30.4004650572815,45.6992368560095,43.3629824488711,47.434130104998,39.6617489010353,44.5878711706738,33.2965402642951
"Sym_103171_c0_g1",137.051553396558,220.098039006883,195.182710111103,162.736016800336,242.053046071134,222.408801443677,108.410517493424,236.737537260689,159.632943590987,175.09421133458,244.970931654684,201.621563318196,195.618354719849,159.095069191594,196.160065530747,129.955883507179,230.088715483761,182.13028538306,224.397522298082,181.275099843689,121.82030785878,188.693978384313,186.892824352074,169.011911583703,295.658946549898,189.020545218968,213.863039177396,193.659237716837,239.444786163021,151.320531475872,163.816976437472,146.806177044192,158.577687786888,274.485950844817,170.768044457569,195.057718287845,186.084283225968,193.649836153654,201.57500617938,197.99838306133,180.986102295493
"Sym_103230_c4_g2",0,38.277919827284,44.0735151863781,27.1226694667227,35.7127445022984,7.17447746592506,6.77565734333901,65.7604270168582,57.0117655682098,17.509421133458,30.1502685113457,11.201197962122,22.1454741192282,22.7278670273705,15.0892358100575,33.4172271875602,36.8141944774018,20.7490198537664,62.3326450828005,35.0855031955526,44.2982937668289,28.9977479219674,31.3673921573363,31.0093422684478,18.7079482308248,24.8326836840994,23.3611653155489,23.3462717405673,22.5755365088506,49.3965872863766,37.7712717692616,30.8024510063849,33.5594641595508,19.0580867583867,33.6531897136162,31.3485618676894,28.3013302817562,22.531211799874,28.2298330413251,24.8233266939635,21.6529648344496
"Sym_103259_c1_g1",27.4103106793117,47.8473997841051,94.4432468279531,47.4646715667648,67.4574062821192,43.0468647955503,67.7565734333901,52.6083416134865,68.4141186818518,61.282973967103,33.9190520752639,67.2071877727321,77.5091594172988,60.6076454063214,75.4461790502873,66.8344543751204,64.4248403354532,59.9416129108806,56.0993805745204,23.3903354637018,121.82030785878,63.7324603608708,61.0953735747422,63.4481932230296,66.5782863508766,50.3957404177312,50.0940452127234,46.3098177148957,52.3560314779726,46.9615442511327,59.6276818379916,53.8336414377644,66.7501429986669,78.5836694258155,74.3122479177993,66.1802972762333,72.3931023516168,67.0007087733097,73.024278858965,72.940580806907,55.5623248582102
"Sym_103259_c1_g2",45.6838511321861,62.2016197193366,6.29621645519688,47.4646715667648,43.6489099472536,100.442684522951,6.77565734333901,65.7604270168582,68.4141186818518,64.2012108226793,15.0751342556729,67.2071877727321,47.9818605916612,49.2437118926361,90.5354148603447,37.1302524306224,36.8141944774018,48.4143796587882,56.0993805745204,70.1710063911053,99.6711609753651,49.0249695083622,38.0343291663869,61.6887979170184,31.7301474895362,35.2039809874586,56.3558008643138,33.6798674290151,33.3829741992577,69.9205214405753,46.2591980095451,35.6065029982064,57.5305099878013,41.4575263899971,64.9293883322186,59.4926040777929,70.6925932359748,55.2607615723227,65.091929078758,73.9993956895879,53.3153190735032
