"","OC4_F_B","OC5_H_B","OC9_C_B","OD4_C_B","OD5_F_B","OD6_H_B","OF7_C_B","OF8_F_B","OF9_H_B","OI1_C_B","OI2_F_B","OI3_H_B","OJ13_C_B","OJ14_F_B","OJ15_H_B","OL6_C_B","OL7_F_B","OL8_H_B","OM1_C_B","OM2_F_B","OM3_H_B","OR7_C_B","OR8_F_B","OR9_H_B","Control_1.1","Control_1","Control_2.1","Control_2","Control_3.1","Control_3","Control_4.1","Control_4","Cool_1","Cool_2","Cool_3","Cool_4","Heat_1.1","Heat_1","Heat_2.1","Heat_2","Heat_3.1","Heat_3","Heat_4.1","Heat_4"
"Sym_134154_c0_g2",33.5816161373821,52.4530277899436,28.7804440419748,73.6216060846321,57.9422436918674,58.0606910005098,59.752578817404,35.7373001594384,56.5625661782846,26.4275364533329,79.0911082571817,71.1274754555336,23.2302795422296,38.0078123749968,77.1674685041003,32.4741339305147,39.1160660709142,41.4946840702473,22.6253120282911,50.1717311501814,52.2557383025326,45.3099294243874,52.9313073752985,49.407349847044,32.9063002037478,45.7633677991795,34.5833968264255,33.5911570315275,35.715779962129,38.200978921106,38.7258807905166,40.2510871777072,85.3647899696308,67.9420715205231,95.102013146477,62.1274033706989,20.3576324922121,37.4136257524596,36.1077257373576,41.9292239076913,36.1025563041563,36.8442523599284,32.6077347193376,41.618990355202
"Sym_134172_c0_g1",58.7678282404187,104.906055579887,63.3169768923445,98.1621414461761,101.398926460768,83.865442556292,95.6041261078464,154.861634024233,77.1307720612971,71.3543484239988,110.039802792601,101.610679222191,102.876952258445,72.5603690795393,97.2981124616916,93.8141646881536,93.8785585701941,138.315613567491,116.358747574068,75.2575967252721,106.601706137167,107.61108238292,84.6900918004776,59.2888198164528,86.0198495466985,97.6797934537109,89.2756788861938,100.773471094582,91.3303516174441,81.8592405452271,92.6715400576554,112.279348443078,123.665342123305,95.7714510981385,86.0323388682027,79.9571929298477,90.3236010049199,90.814082686979,99.0805852997799,94.6402482487889,95.5409678425932,124.32362248825,101.250131692211,118.285551535837
"Sym_134569_c0_g2",41.9770201717276,39.3397708424577,34.5365328503697,67.4864722442461,43.4566827689005,19.3535636668366,41.8268051721828,59.5621669323974,46.2784632367783,23.7847828079996,51.5811575590316,10.1610679222191,29.8675022685809,41.4630680454511,20.1306439575914,14.4329484135621,35.2044594638228,62.2420261053709,32.3218743261301,41.8097759584845,39.7143611099248,67.964894136581,58.2244381128284,29.6444099082264,42.4537619530042,39.321885356858,42.1606579288445,33.1180421437595,34.4402163920529,39.880142829726,35.8510337449324,30.0823914696549,40.2480378564039,42.4158130114,48.7171075518738,40.0893404994527,26.3577768057062,36.9695471085134,32.7803926489322,31.5830517746246,35.1607504875261,30.8750718099959,34.4769679198092,31.031703335019
"Sym_134584_c0_g1",117.535656480837,122.390398176535,138.146131401479,165.648613690422,119.505877614477,141.926133556802,167.307220688731,262.073534502549,179.97180147636,177.06449423733,185.692167212514,111.77174714441,116.151397711148,114.02343712499,120.783863745548,86.5976904813726,144.729444462383,131.399832889116,87.2690606805513,167.239103833938,171.398821632307,135.929788273162,148.207660650836,128.459109602314,156.281752516954,156.518409195513,160.579648747419,125.060035333339,133.551505786961,158.471093876017,120.574467264796,126.049457214399,109.383780303291,159.491133993092,151.204426896374,171.874741588814,100.930998987704,157.869957922841,127.671002948473,167.063453180256,147.968158301672,118.766109562451,155.354048216972,124.309352771459
"Sym_135168_c1_g2",8.39540403434553,39.3397708424577,46.0487104671596,36.810803042316,43.4566827689005,38.7071273336732,65.7278366991444,0,46.2784632367783,36.9985510346661,24.0712068608814,40.6442716888763,29.8675022685809,38.0078123749968,43.616395241448,43.2988452406863,35.2044594638228,41.4946840702473,22.6253120282911,41.8097759584845,29.2632134494183,56.6374117804842,26.4656536876493,49.407349847044,32.9063002037478,35.572365726253,34.8748299457493,31.3832875552768,33.8024346070149,32.7436962180908,33.1452953490884,30.5060871241571,31.4843521941224,34.3548892716769,36.7969642147132,33.2232103586625,31.3936122116744,39.6340189721901,32.4106889724404,40.6223390066723,38.9279737540467,30.2575703737959,38.6308194764127,31.396782197784
"Sym_135168_c1_g4",58.7678282404187,65.5662847374295,51.8047992755546,49.0810707230881,68.8064143840925,51.6095031115643,71.7030945808848,59.5621669323974,46.2784632367783,52.8550729066658,58.4586452335691,40.6442716888763,26.5488909054053,34.5525567045425,70.4572538515698,50.5153194474673,86.0553453560112,34.5789033918727,32.3218743261301,91.9815071086659,52.2557383025326,56.6374117804842,63.5175688503582,39.5258798776352,54.2258749836408,55.4736622271567,48.8636196732922,44.1573895250126,50.512317375011,52.2639766557989,50.0561603231132,49.5723915767552,43.1692664104977,55.6587591552308,50.7901759583365,53.2678806083889,48.9654634154785,67.6109735407949,54.5929095619434,67.5223865526457,64.8799562567446,45.4892724667272,64.8000842830149,48.7380281791181
"Sym_135260_c3_g1",109.140252446492,65.5662847374295,103.609598551109,67.4864722442461,86.9133655378011,83.865442556292,89.628868226106,47.6497335459179,35.994360295272,55.4978265519991,58.4586452335691,81.2885433777526,89.6025068057428,117.478692795445,43.616395241448,82.9894533779821,89.9669519631026,76.07358746212,103.429997843616,66.8956415335752,71.0678040914444,33.9824470682905,105.862614750597,79.0517597552704,62.1975420752529,58.6463326838225,71.3039698612255,108.027899373692,72.5795671373264,70.5248841620418,83.7087816214223,81.773261318921,59.3983139332412,62.9519758721231,66.3381890068069,64.8960042339207,120.110031704051,66.9448555748757,79.1165867692272,68.393643153325,85.3903940411348,104.563576529853,94.50012291273,98.571292946531
"Sym_135943_c0_g1",67.1632322747642,65.5662847374295,97.8535097427142,134.972944488492,83.2919753070594,45.1583152226187,113.529899753068,35.7373001594384,41.1364117660251,73.9971020693321,72.2136205826442,60.9664075333145,82.9652840793915,65.6498577386308,43.616395241448,72.1647420678105,132.994624641108,69.1578067837455,87.2690606805513,117.067372683757,41.8045906420261,90.6198588487747,84.6900918004776,59.2888198164528,70.1692091668651,73.2598450902832,77.3269209939176,105.504619972262,85.2076464810791,75.982166865057,86.245411367526,113.126739752082,71.4078091000714,64.6793166734924,61.285084766054,59.1373144384192,84.5377475597649,70.7195240484176,74.6801426513266,63.9284530748436,68.4378893417919,89.3318744369214,67.9154729504675,87.4363876322007
"Sym_136070_c2_g1",100.744848412146,157.359083369831,120.877864976294,153.37834600965,170.20534084486,161.279697223638,173.282478570472,178.686500797192,159.403595593347,158.565218719997,144.427241165288,142.254950911067,152.65612270608,172.762783522713,187.886010270853,176.803618066136,121.259804819834,172.894516959364,129.28749730452,242.49670055921,135.864919586585,124.602305917065,153.500791388366,59.2888198164528,153.500938415229,150.173068282182,157.082451315534,126.479379996643,145.159134274653,160.360153273214,152.366893415963,150.411957348274,188.906113164734,163.713522618662,214.044312967275,160.025129894224,101.466726158552,166.307452157817,140.610631625683,157.152909347529,154.142218655137,144.083668446647,149.538656037727,154.245819518183
"Sym_136210_c0_g3",41.9770201717276,26.2265138949718,28.7804440419748,6.13513384038601,28.9711218459337,32.2559394447277,71.7030945808848,59.5621669323974,61.7046176490377,34.3557973893328,61.8973890708379,60.9664075333145,36.5047249949323,24.1867896931798,60.3919318727741,54.1235565508579,27.3812462496399,27.6631227134982,32.3218743261301,25.0858655750907,31.3534429815196,16.9912235341453,31.7587844251791,59.2888198164528,50.054653831053,37.9759039509998,49.155052792616,26.3367287524182,35.3331108911062,48.9056488385588,28.748470455842,28.8113045061483,23.6944093832055,42.0319594999846,46.1257720437954,44.7405899496655,38.2509199985248,45.7401003264491,32.0409852959487,42.3648522080309,36.9397170300497,24.4942236359301,38.3192806096675,31.7618610605489
"Sym_136536_c0_g1",0,69.9373703865914,57.5608880839495,30.67566920193,72.4278046148342,38.7071273336732,35.8515472904424,35.7373001594384,46.2784632367783,55.4978265519991,34.3874383726877,30.4832037666572,86.2838954425672,72.5603690795393,53.6817172202437,39.6906081372958,50.8508858921885,48.4104647486218,58.1793737870342,66.8956415335752,48.07527923833,73.6286353146295,37.051915162709,59.2888198164528,59.4167279735277,48.6476136688757,42.1606579288445,59.612475858767,43.3691613825852,49.7452307928688,42.2771624350618,47.0302176497422,63.2932853386996,49.1332494611693,48.5875407764699,53.7108567465044,80.7876573638311,42.8535891407994,57.5505389738771,46.3944139861727,45.8345497426679,50.0176163321933,49.0154483679215,52.0237379440025
"Sym_136781_c0_g5",176.303484721256,231.667539405584,293.560529228143,300.621558178914,246.254535690436,238.693951890985,137.430931280029,297.810834661987,267.386676479163,266.918118178662,288.854482330577,223.54349428882,219.028349969594,172.762783522713,221.437083533505,223.710700410212,234.696396425485,228.22076238636,219.788745417685,284.306476517695,269.639609641068,209.558423587792,195.845837288605,197.629399388176,256.020284965497,236.604302844077,236.35225977161,250.750890517036,253.709594088123,284.40838702252,240.641608580372,255.912175319318,181.116170353817,274.647187417708,203.678970934962,265.010474627598,203.897761224629,259.5639673865,215.660477953501,262.139329729384,256.799052667825,215.713835045838,261.381109199276,198.237822481357
"Sym_136909_c0_g1",1175.35656480837,1193.30638222122,1312.38824831405,1343.59431104454,1129.87375199141,928.971056008157,1099.44745024023,1143.59360510203,910.143110323306,1244.73696695198,1313.60014583667,965.301452610812,1280.9839861858,1154.05539393172,1100.475203015,1244.84180066973,1204.77483498416,954.377733615688,1192.6771626342,1245.93132356284,990.768798216019,1523.54637689503,1243.88572331952,839.924947399748,1446.02333289709,1256.37750083966,1350.98679681208,1203.60427448177,1391.12962952492,1368.51858552534,1476.99494683132,1212.40511535799,1429.45450580325,1359.801064189,1331.42818405068,1213.64387440194,1045.73943749468,948.996062112832,996.844346380497,945.966854187549,925.062602112294,880.557048021082,869.193438219286,926.205074834627
"Sym_136948_c0_g1",125.931060515183,196.698854212288,218.731374719008,214.72968441351,195.555072460052,212.889200335203,203.158767979174,285.898401275507,241.676419125398,219.348552562663,244.150812446083,203.221358444382,205.753904516891,179.673294863621,204.661546902179,227.318937513603,250.342822853851,152.14717492424,177.770308793716,158.877148642241,232.015478063245,186.903458875598,201.138968026134,227.273809296402,210.322239893814,205.550588980348,214.494775822324,176.314148174872,212.89155984569,211.99444346328,222.208765758685,177.952174890916,266.805541273903,241.443858680277,230.369726668169,226.139318507963,189.96885478259,203.61005824929,188.795344128436,213.457867166428,215.254951645361,183.809594175509,219.531054766496,203.531465991448
"Sym_137859_c0_g1",67.1632322747642,78.6795416849154,51.8047992755546,55.2162045634741,28.9711218459337,64.5118788894554,23.9010315269616,59.5621669323974,51.4205147075314,52.8550729066658,30.9486945354189,81.2885433777526,39.8233363581079,27.642045363634,30.1959659363871,50.5153194474673,19.5580330354571,62.2420261053709,58.1793737870342,8.3619551916969,39.7143611099248,39.6461882463389,31.7587844251791,29.6444099082264,50.2400414378347,46.6286415600884,45.4635666145144,42.2649299739406,40.9455905994407,43.2384706469661,43.2918143335033,36.8615219416898,28.2385426895737,32.0517682031846,32.6508274017878,36.324043325471,49.0726088496481,52.6233193076137,50.5261691205345,51.8397677404183,53.4736413664459,44.8717710305273,52.3385296132043,46.5475550025286
"Sym_138988_c3_g1",75.5586363091097,56.8241134391055,97.8535097427142,24.540535361544,83.2919753070594,96.767818334183,53.7773209356636,95.2994670918358,123.409235298075,118.923914039998,68.7748767453754,60.9664075333145,76.3280613530402,62.1946020681766,83.8776831566307,57.7317936542484,78.2321321418284,76.07358746212,113.126560141455,66.8956415335752,100.331017540863,84.9561176707263,68.8106995878881,69.1702897858616,105.856323472338,89.8923296055312,91.2185663483526,66.8669041378762,83.2943011259651,83.1186134766921,67.1361339468781,54.6567394307814,71.0832281496165,78.4980430844462,63.6172867233246,88.5952276231,66.7516054876217,102.027068446618,98.8341161821188,92.2442925969208,88.5297467632353,78.8343500215228,96.0578172464564,67.1745107487471
"Sym_139720_c2_g1",109.140252446492,74.3084560357534,120.877864976294,61.3513384038601,101.398926460768,96.767818334183,167.307220688731,131.036767251274,66.8466691197909,66.0688411333322,68.7748767453754,101.610679222191,102.876952258445,79.4708804204479,100.653219787957,126.288298618668,66.4973123205541,110.652490853993,109.894372708842,108.70541749206,108.691935669268,79.2923764926779,63.5175688503582,59.2888198164528,98.5335130044618,94.9878306419945,103.847334852384,51.8849326918898,95.0294859706646,86.2670458053547,97.4065822503824,73.2993482288774,77.8994281091688,97.4987918995078,118.424032719183,105.649808940547,62.0372063841621,107.689071156931,104.626140447156,110.758495361356,100.459287107217,87.4793701283216,107.169370160371,101.49192384865
"Sym_139797_c4_g1",33.5816161373821,69.9373703865914,51.8047992755546,110.432409126948,68.8064143840925,64.5118788894554,47.8020630539232,95.2994670918358,61.7046176490377,50.2123192613325,65.3361329081066,121.932815066629,43.1419477212836,31.0973010340883,33.5510732626523,36.0823710339052,54.7624924992799,69.1578067837455,51.7149989218082,83.619551916969,48.07527923833,33.9824470682905,63.5175688503582,59.2888198164528,42.1756805428317,41.4369989946352,51.1950846278826,31.8564024430448,58.6759242234976,48.4858578614038,63.4157436525927,38.7681523869496,88.9351804246344,88.8620878926616,62.7103192954971,54.043088850091,44.1439188778494,50.2919064268967,52.7443911794848,51.6219535902485,61.0080878994872,52.2817882649263,51.6116055907987,55.8570660030343
"Sym_139907_c0_g1",109.140252446492,109.277141229049,57.5608880839495,134.972944488492,108.641706922251,109.670194112074,125.480415516548,190.598934183672,113.125132356569,142.708696847998,130.672265816213,101.610679222191,86.2838954425672,103.657670113628,104.008327114222,79.3812162745915,152.552657676565,62.2420261053709,122.823122439294,100.343462300363,104.511476605065,141.593529451211,63.5175688503582,98.814699694088,144.231558076145,124.887846157845,134.544956754492,84.2144500227026,119.265193802109,123.208651794996,116.17764237155,88.552391790956,94.777637532822,125.328171477123,128.400674425284,113.401891357568,91.0736190441067,111.352719969486,87.3733022108756,95.5115048494682,110.295925636466,93.2427168661875,109.453988516503,94.3728860247344
"Sym_140163_c0_g1",92.3494443778008,74.3084560357534,69.0730657007395,98.1621414461761,79.6705850763177,70.9630667784009,95.6041261078464,59.5621669323974,102.841029415063,79.2826093599987,79.0911082571817,50.8053396110954,86.2838954425672,93.2919031022649,57.0368245465089,64.9482678610294,105.613378391468,41.4946840702473,87.2690606805513,133.79128306715,94.0603289445587,45.3099294243874,68.8106995878881,98.814699694088,81.4778531805474,87.1042252648249,87.2356470509271,109.604948999585,88.779224477292,96.342029257075,90.6422362607725,123.083587632884,69.784904347797,73.3160206803385,71.9095603491754,76.9671039975681,73.7160587086417,77.4917233685957,69.9972294157649,73.8389969075706,80.1581395043006,67.7193241699243,77.1577926639104,75.7538640237229
"Sym_140883_c1_g1",83.9540403434553,196.698854212288,92.0974209343193,208.594550573124,155.719779921894,129.023757778911,53.7773209356636,119.124333864795,195.397955888619,155.922465074664,130.672265816213,60.9664075333145,129.425843163851,134.754971147716,144.269615029405,97.4224017915441,144.729444462383,96.8209294972437,100.197810411003,100.343462300363,131.684460522382,175.575976519501,105.862614750597,207.510869357585,159.433341832243,152.768889564908,153.779542629864,99.8272413190464,98.3459512528623,121.319592397798,101.296081194408,76.4770656376438,125.612827826035,130.318267125523,120.497101125645,163.015218826504,79.0733304171185,157.536898939882,135.80448383129,141.797011760556,154.35150883661,192.042946658174,159.507899773575,154.975977243713
