"","C4","C5","C9","D4","D5","D6","E10","E11","E3","F7","F8","F9","H1","I1","I2","I3","J13","J14","J15","K2","K3","L6","M2","M3","N4","O2","Q1","Q11","Q4","R7","R8"
"evm.TU.chromosome_14.97",1,1,1,0,5,1,2,1,1,0,4,3,2,5,11,4,1,0,0,1,1,0,0,1,2,1,2,4,5,1,2
"evm.TU.chromosome_14.970",0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
"evm.TU.chromosome_14.971",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4,0,0,0,0,0,0,0,1,1,4,1,0
"evm.TU.chromosome_14.972",4,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,0,0,1,0,3,0,1,0,0
"evm.TU.chromosome_14.973",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"evm.TU.chromosome_14.974",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"evm.TU.chromosome_14.975",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"evm.TU.chromosome_14.976",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"evm.TU.chromosome_14.977",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,0,0
"evm.TU.chromosome_14.978",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,2,0,0,1
"evm.TU.chromosome_14.979",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"evm.TU.chromosome_14.98",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
"evm.TU.chromosome_14.980",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"evm.TU.chromosome_14.981",0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,2,2,0,0,0,0,0,1,0,0,0,1,2,1,1
"evm.TU.chromosome_14.982",0,0,0,0,1,1,1,1,1,0,1,1,2,3,1,3,1,1,2,2,2,1,0,0,1,1,3,4,5,0,0
"evm.TU.chromosome_14.983_evm.TU.chromosome_14.984",1,1,1,2,0,1,3,0,3,1,0,2,3,3,0,0,1,0,0,3,0,1,0,0,0,0,1,1,1,0,0
"evm.TU.chromosome_14.985",0,0,1,1,0,1,0,0,1,0,1,3,2,0,1,2,0,3,0,2,1,1,2,1,0,0,0,1,0,4,0
"evm.TU.chromosome_14.986",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"evm.TU.chromosome_14.987",0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0
"evm.TU.chromosome_14.988",1,0,1,0,3,1,0,0,0,1,2,2,1,0,0,0,0,2,0,1,4,1,2,2,0,0,0,0,0,0,0
"evm.TU.chromosome_14.989",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"evm.TU.chromosome_14.99",807,468,1195,760,1500,553,1219,712,991,293,1051,892,933,1360,1313,784,1213,1727,379,927,610,568,436,443,1270,1086,1017,792,2425,667,887
"evm.TU.chromosome_14.990",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"evm.TU.chromosome_14.991",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"evm.TU.chromosome_14.992",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"evm.TU.chromosome_14.993",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"evm.TU.chromosome_14.994",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"evm.TU.chromosome_14.995",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"evm.TU.chromosome_14.996",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"evm.TU.chromosome_14.997",0,0,2,0,1,1,0,1,5,2,0,3,3,0,2,2,0,1,0,2,0,0,0,3,5,3,1,3,8,1,0
"evm.TU.chromosome_14.998",1,1,2,1,0,1,0,0,0,0,1,3,0,1,2,2,4,5,1,1,1,2,1,0,1,0,0,0,2,2,2
"evm.TU.chromosome_14.999",1,1,1,1,0,1,0,0,3,0,0,0,1,1,1,1,2,0,0,0,0,3,1,2,0,0,0,3,0,2,1
"evm.TU.chromosome_2.1",5,18,18,16,10,24,1,22,22,13,3,35,13,39,5,9,23,14,19,8,13,24,1,15,39,14,9,31,10,24,15
"evm.TU.chromosome_2.10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,1,1
"evm.TU.chromosome_2.100",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"evm.TU.chromosome_2.1000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"evm.TU.chromosome_2.1001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"evm.TU.chromosome_2.1002",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"evm.TU.chromosome_2.1003",0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,90,86
"evm.TU.chromosome_2.1004",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8
"evm.TU.chromosome_2.1005",12,4,25,11,17,4,34,12,25,5,15,25,10,25,20,8,11,37,1,9,2,16,8,6,18,37,13,15,109,7,16
"evm.TU.chromosome_2.1006",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"evm.TU.chromosome_2.1007",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"evm.TU.chromosome_2.1008",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"evm.TU.chromosome_2.1009",0,0,0,0,0,2,0,0,0,0,0,2,1,2,1,1,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0
"evm.TU.chromosome_2.101",2,1,2,0,2,4,3,3,3,1,1,3,3,1,2,2,3,2,3,4,2,4,1,2,3,1,1,5,2,0,0
"evm.TU.chromosome_2.1010",0,2,4,2,1,4,2,3,2,0,2,5,4,9,0,1,6,1,1,1,2,0,0,5,2,4,5,4,4,6,3
"evm.TU.chromosome_2.1011",0,0,0,0,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
"evm.TU.chromosome_2.1012",0,0,0,0,0,0,1,0,0,0,0,1,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"evm.TU.chromosome_2.1013",1,0,0,0,1,2,1,0,0,0,0,0,1,4,1,0,0,2,1,1,1,3,1,1,0,1,2,5,2,4,1
"evm.TU.chromosome_2.1014",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"evm.TU.chromosome_2.1015",0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,3,0,0,0,0,0,0,1,1,0,0,0,0,0
"evm.TU.chromosome_2.1016",2,0,0,1,2,0,0,0,0,0,0,3,0,8,0,0,1,3,0,2,0,2,1,1,4,3,1,0,6,1,1
"evm.TU.chromosome_2.1017",0,0,1,2,1,1,0,3,3,2,0,4,3,3,1,2,14,3,1,2,2,3,0,6,3,5,6,12,4,3,0
"evm.TU.chromosome_2.1018",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"evm.TU.chromosome_2.1019",0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,2,0
"evm.TU.chromosome_2.102",9,9,9,10,8,5,4,2,9,1,4,8,4,13,8,4,18,16,5,11,4,5,2,9,16,11,11,8,23,11,5
"evm.TU.chromosome_2.1020",0,0,1,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,3,0,0,1,0,4,1,0,0,0,0,0,1
"evm.TU.chromosome_2.1021",3,8,7,23,2,16,3,4,27,12,6,47,25,13,2,7,16,6,6,9,23,9,9,3,8,6,25,41,8,3,7
"evm.TU.chromosome_2.1022",1,2,4,3,6,1,4,5,2,2,6,8,1,0,1,1,2,2,1,1,3,1,6,2,2,2,2,3,7,1,0
"evm.TU.chromosome_2.1023",2,1,1,8,1,9,1,3,5,2,0,15,4,1,0,0,23,1,3,0,4,10,4,20,10,2,10,9,0,2,1
"evm.TU.chromosome_2.1024",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"evm.TU.chromosome_2.1025",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"evm.TU.chromosome_2.1026",0,0,0,6,2,1,0,1,4,0,0,0,2,4,0,1,2,2,0,0,2,3,1,1,0,0,0,0,1,0,0
"evm.TU.chromosome_2.1027",6,11,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,4,3,3,0,0,0,0,0,0,0
"evm.TU.chromosome_2.1028",0,0,1,2,6,2,3,1,3,2,1,3,0,7,5,0,3,2,1,0,0,2,2,1,5,1,1,1,9,1,1
"evm.TU.chromosome_2.1029",0,0,0,3,2,7,4,2,4,1,2,6,3,2,1,3,7,3,1,5,1,2,1,3,5,4,3,4,2,0,2
"evm.TU.chromosome_2.103",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"evm.TU.chromosome_2.1030",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"evm.TU.chromosome_2.1031",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"evm.TU.chromosome_2.1032",0,0,0,0,1,1,0,2,1,0,0,3,0,2,3,0,1,0,1,0,0,0,0,0,0,0,0,6,1,1,0
"evm.TU.chromosome_2.1033",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"evm.TU.chromosome_2.1034",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"evm.TU.chromosome_2.1035",1,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0,0
"evm.TU.chromosome_2.1036",1,1,0,1,2,0,0,2,0,0,2,0,1,6,7,0,3,9,1,2,0,2,1,1,1,2,0,2,4,1,1
"evm.TU.chromosome_2.1037",1,0,1,5,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,5,2,3,3,1,2,3
"evm.TU.chromosome_2.1038",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"evm.TU.chromosome_2.1039",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"evm.TU.chromosome_2.104",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"evm.TU.chromosome_2.1040",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"evm.TU.chromosome_2.1041",0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
"evm.TU.chromosome_2.1042",0,0,0,1,5,1,0,1,0,0,1,0,0,0,0,0,1,8,0,0,1,0,0,0,1,4,1,2,0,0,3
"evm.TU.chromosome_2.1043",0,0,0,1,1,1,5,2,0,3,5,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2
"evm.TU.chromosome_2.1044",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"evm.TU.chromosome_2.1045",27,13,23,9,98,20,64,27,33,11,61,68,19,102,54,33,87,238,14,37,9,42,29,35,55,56,23,36,153,30,62
"evm.TU.chromosome_2.1046",0,0,0,0,1,0,1,0,1,0,3,0,0,7,3,0,0,4,0,3,0,0,0,1,0,0,0,1,0,0,5
"evm.TU.chromosome_2.1047",1,0,5,0,0,0,0,0,2,1,0,3,3,10,1,2,0,0,0,0,3,2,0,0,2,0,0,1,0,3,0
"evm.TU.chromosome_2.1048",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"evm.TU.chromosome_2.1049",0,0,0,0,0,1,0,0,0,0,0,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"evm.TU.chromosome_2.105",8,2,8,6,8,8,9,6,5,2,6,14,5,11,6,3,13,8,7,11,3,3,5,9,4,9,5,8,22,2,5
"evm.TU.chromosome_2.1050",22,0,0,1,12,2,16,1,1,0,4,2,0,4,6,0,2,35,4,10,0,1,5,1,2,12,1,3,25,4,14
"evm.TU.chromosome_2.1051",0,0,1,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,1,1,0,2,0,1,0
"evm.TU.chromosome_2.1052",30,4,5,3,3,6,7,5,9,1,2,7,9,23,8,3,5,7,3,11,5,5,3,5,0,2,1,4,10,5,5
"evm.TU.chromosome_2.1053",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
"evm.TU.chromosome_2.1054",0,6,10,8,1,3,2,0,4,5,0,18,3,15,1,3,16,3,2,0,3,9,0,2,13,1,0,2,0,8,3
"evm.TU.chromosome_2.1055_evm.TU.chromosome_2.1056",0,2,6,4,0,3,0,0,5,4,2,1,2,8,0,6,14,7,1,0,2,10,2,0,4,1,0,1,0,12,4
"evm.TU.chromosome_2.1057",0,0,1,0,0,0,0,0,1,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"evm.TU.chromosome_2.1058",0,4,23,51,0,23,1,1,4,6,1,12,43,48,10,9,17,0,7,6,15,24,4,6,53,1,12,20,3,16,3
"evm.TU.chromosome_2.1059",0,3,11,48,2,10,9,2,7,12,1,16,24,48,10,16,30,2,0,1,8,23,9,3,34,0,15,7,6,14,4
"evm.TU.chromosome_2.106",3,1,5,0,9,6,4,6,9,4,3,5,3,13,3,3,7,8,2,6,2,6,0,1,8,3,3,2,9,1,2
"evm.TU.chromosome_2.1060",0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"evm.TU.chromosome_2.1061",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"evm.TU.chromosome_2.1062",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"evm.TU.chromosome_2.1063",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"evm.TU.chromosome_2.1064",0,4,2,5,1,1,1,3,7,2,2,4,11,10,2,6,11,8,4,1,2,5,3,2,6,2,4,0,3,1,0
"evm.TU.chromosome_2.1065",1,2,8,5,2,6,2,1,7,1,2,14,5,10,2,12,22,19,8,3,6,15,2,1,15,4,0,5,4,7,2
"evm.TU.chromosome_2.1066",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
"evm.TU.chromosome_2.1067",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"evm.TU.chromosome_2.1068",0,0,0,0,3,1,5,0,0,1,0,1,0,1,1,0,1,5,1,3,2,0,0,0,0,2,0,0,6,1,0
"evm.TU.chromosome_2.1069",0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1
"evm.TU.chromosome_2.107",59,19,22,10,101,28,29,15,39,26,22,23,13,70,62,12,57,105,23,49,23,24,41,34,45,61,8,30,136,22,79
"evm.TU.chromosome_2.1070",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"evm.TU.chromosome_2.1071",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"evm.TU.chromosome_2.1072",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"evm.TU.chromosome_2.1073",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"evm.TU.chromosome_2.1074",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"evm.TU.chromosome_2.1075",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"evm.TU.chromosome_2.1076",12,35,52,127,73,102,50,6,29,24,29,83,23,73,45,29,39,23,45,16,49,27,29,19,79,37,91,42,124,15,28
"evm.TU.chromosome_2.1077",0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"evm.TU.chromosome_2.1078",0,0,2,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"evm.TU.chromosome_2.1079",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"evm.TU.chromosome_2.108",2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,2,0,0,0,0,1,0,2,0,0,1,0
"evm.TU.chromosome_2.1080",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"evm.TU.chromosome_2.1081",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"evm.TU.chromosome_2.1082",0,1,0,0,2,1,4,0,2,0,0,1,2,2,4,1,1,4,0,2,2,0,0,0,5,0,1,1,7,0,1
"evm.TU.chromosome_2.1083",0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"evm.TU.chromosome_2.1084",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"evm.TU.chromosome_2.1085",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"evm.TU.chromosome_2.1086",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"evm.TU.chromosome_2.1087",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"evm.TU.chromosome_2.1088",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
